"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.39813527,0,0.0752573,1.19514512,0.83362205,1.0108323,1.03379428,0.04843456
"2",161,74,0.24779766,0,0.07502583,1.19146919,0.83105806,1.00772326,1.03061462,0.0638051
"3",162,74,0.26569033,0,0.2251505,1.19146919,0.83105806,1.00772326,1.03061462,0.04117541
"4",160,75,0.40416221,0,0.22445394,1.1867318,0.82934042,1.00460563,1.02742617,0.14546776
"5",161,75,0.25875643,0,0.07479372,1.1877831,0.82848699,1.00460563,1.02742617,0.13030432
"6",162,75,0.26416664,0,0.07925536,1.1877831,0.82848699,1.00460563,1.02742617,0.06490668
"7",161,76,0.12985212,0.28827425,0.23988822,1.18408633,0.82590847,1.00147897,1.02422849,0.0715466
"8",162,76,0.34997882,0.06646546,0.23728374,1.18408633,0.82590847,1.00147897,1.02422849,0.0484615
"9",162,77,0.40999699,0,0,1.18037941,0.82332286,0.99834372,1.02102202,0.13341682
"10",163,77,0.2264622,0,0.22427605,1.18037941,0.82332286,0.99834372,1.02102202,0.08372896
"11",162,78,0.29132494,0,0.23957837,1.17666232,0.82073017,0.99519988,1.01780676,0.17519168
"12",163,78,0.23251832,0,0.07509796,1.07392275,0.81826285,0.97002706,0.97454802,0.18234808
"13",164,78,0.3126452,0,0.29085691,1.17666232,0.82073017,0.99519988,1.01780676,0.02112091
"14",165,78,0.32453042,0,0.29101533,1.17666232,0.82073017,0.99519988,1.01780676,0.05306255
"15",163,79,0.40555445,0,0.24230679,1.17800856,0.8218107,0.99204701,1.01458227,0.16466279
"16",164,79,0.25120667,0,0.07120278,1.17293457,0.81813004,0.99204701,1.01458227,0.06413143
"17",165,79,0.26041644,0,0.07061358,1.17293457,0.81813004,0.99204701,1.01458227,0.11038454
"18",166,79,0.36900713,0.05166078,0.08380558,1.17293457,0.81813004,0.99204701,1.01458227,0.06379512
"19",159,77,0.30806885,0.43592931,0.24703746,1.1854856,0.82702689,0.99834372,1.02102202,0.06019752
"20",160,77,0.30943151,0.42934443,0.17604735,1.1854856,0.82702689,0.99834372,1.02102202,0.09358764
"21",161,77,0.17913887,0.42863965,0.17589734,1.1854856,0.82702689,0.99834372,1.02102202,0.06350828
"22",153,78,0.0376239,0,0.34999016,1.18175244,0.82442253,0.99519988,1.01780676,0.0105196
"23",154,78,0.04227294,0.3973473,0.27638649,1.18175244,0.82442253,0.99519988,1.01780676,0
"24",157,78,0.04234946,0.3973473,0.27634896,1.18175244,0.82442253,0.99519988,1.01780676,0.01507129
"25",158,78,0.04332295,0.39957449,0.27462065,1.18175244,0.82442253,0.99519988,1.01780676,0.05162884
"26",159,78,0.04360363,0.40126735,0.27342906,1.18175244,0.82442253,0.99519988,1.01780676,0.15590461
"27",160,78,0.44178059,0,0.08040759,1.18175244,0.82442253,0.99519988,1.01780676,0.30306629
"28",161,78,0.42928059,0,0.2412443,1.18175244,0.82442253,0.99519988,1.01780676,0.30949302
"29",152,79,0.08510595,0,0.30129376,1.17800856,0.8218107,0.99204701,1.01458227,0.08557951
"30",153,79,0.04359731,0.39563061,0.26715383,1.17800856,0.8218107,0.99204701,1.01458227,0.01831035
"31",154,79,0.04342975,0.3959141,0.27098994,1.17800856,0.8218107,0.99204701,1.01458227,0.05666925
"32",155,79,0.04345862,0.39589438,0.27037615,1.17800856,0.8218107,0.99204701,1.01458227,0.00405614
"33",156,79,0.04321927,0.39608842,0.27497786,1.17800856,0.8218107,0.99204701,1.01458227,0.02949676
"34",157,79,0.04360501,0.39561638,0.26696027,1.17800856,0.8218107,0.99204701,1.01458227,0.05168434
"35",158,79,0.04321927,0.39608847,0.27497786,1.17800856,0.8218107,0.99204701,1.01458227,0.02326333
"36",159,79,0.14508187,0,0.29390436,1.17800856,0.8218107,0.99204701,1.01458227,0.05162741
"37",160,79,0.28126841,0,0.08757313,1.17800856,0.8218107,0.99204701,1.01458227,0.23218479
"38",161,79,0.41669136,0,0.07728624,1.17800856,0.8218107,0.99204701,1.01458227,0.51122488
"39",162,79,0.42213641,0,0.23764605,1.17800856,0.8218107,0.99204701,1.01458227,0.23858232
"40",151,80,0.08183315,0,0.31952137,1.17425498,0.8191921,0.98888598,1.01134943,0.07787507
"41",152,80,0.12838302,0.32703522,0.24026145,1.17425498,0.8191921,0.98888598,1.01134943,0.15170815
"42",153,80,0.12789586,0.32703522,0.24076162,1.17425498,0.8191921,0.98888598,1.01134943,0.11177269
"43",154,80,0.41594496,0,0.08449256,1.17425498,0.8191921,0.98888598,1.01134943,0.1223711
"44",155,80,0.43198265,0,0.08513272,1.17425498,0.8191921,0.98888598,1.01134943,0.03187218
"45",156,80,0.44994211,0,0.25109396,1.17425498,0.8191921,0.98888598,1.01134943,0.0761581
"46",157,80,0.43289307,0,0.07989746,1.17425498,0.8191921,0.98888598,1.01134943,0.17334511
"47",158,80,0.43729927,0,0.07989702,1.17425498,0.8191921,0.98888598,1.01134943,0.10710229
"48",159,80,0.14253625,0,0.07512387,1.17425498,0.8191921,0.98888598,1.01134943,0.08786
"49",160,80,0.29736335,0,0.08422953,1.17425498,0.8191921,0.98888598,1.01134943,0.11628236
"50",161,80,0.41446484,0,0.08036161,1.17425498,0.8191921,0.98888598,1.01134943,0.52103775
"51",162,80,0.41793178,0,0.24311888,1.17425498,0.8191921,0.98888598,1.01134943,0.43538307
"52",163,80,0.41783861,0,0.24311892,1.17425498,0.8191921,0.98888598,1.01134943,0.24212353
"53",164,80,0.42180218,0,0.23736523,1.17425498,0.8191921,0.98888598,1.01134943,0.16140484
"54",165,80,0.4186203,0,0.23340738,1.17425498,0.8191921,0.98888598,1.01134943,0.14710305
"55",154,81,0.17623138,0.43274717,0.24405525,1.17049069,0.81656603,0.98571592,1.00810736,0.0768262
"56",155,81,0.41396015,0,0.25075336,1.17049069,0.81656603,0.98571592,1.00810736,0.12972762
"57",156,81,0.42174705,0,0.15930395,1.17049069,0.81656603,0.98571592,1.00810736,0.10226892
"58",157,81,0.41742427,0,0,1.17049069,0.81656603,0.98571592,1.00810736,0.20530616
"59",158,81,0.39635646,0,0.07679301,1.17049069,0.81656603,0.98571592,1.00810736,0.21262376
"60",159,81,0.4052069,0,0.24173966,1.17049069,0.81656603,0.98571592,1.00810736,0.28383827
"61",160,81,0.41654797,0,0.23963203,1.17049069,0.81656603,0.98571592,1.00810736,0.35642447
"62",161,81,0.38934468,0,0.24252242,1.17049069,0.81656603,0.98571592,1.00810736,0.48440441
"63",163,81,0.4160167,0,0.24233952,1.17049069,0.81656603,0.98571592,1.00810736,0.30450708
"64",164,81,0.41417434,0,0.24233952,1.17049069,0.81656603,0.98571592,1.00810736,0.16833804
