"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.39972657,0,0.20068613,1.0815623,0.77337975,0.86058482,0.99385042,0.04267437
"2",161,74,0.33565974,0,0.20006887,1.07823572,0.77100105,0.8579379,0.99079362,0.0525093
"3",162,74,0.3503096,0,0.24296164,1.07823572,0.77100105,0.8579379,0.99079362,0.03281454
"4",160,75,0.41312794,0,0.24220998,1.07319158,0.77060132,0.85528366,0.98772836,0.1253825
"5",161,75,0.34788178,0,0.19944991,1.07489994,0.76861577,0.85528366,0.98772836,0.10576386
"6",162,75,0.35050843,0,0.21134762,1.07489994,0.76861577,0.85528366,0.98772836,0.05285328
"7",161,76,0.20892241,0.25134863,0.23772502,1.07155451,0.76622359,0.85262175,0.98465424,0.05862266
"8",162,76,0.37908935,0.17724122,0.25697749,1.07155451,0.76622359,0.85262175,0.98465424,0.03825353
"9",162,77,0.51543044,0,0,1.06819988,0.76382484,0.84995251,0.98157166,0.10753956
"10",163,77,0.2923684,0,0.23327357,1.06819988,0.76382484,0.84995251,0.98157166,0.06918535
"11",162,78,0.4319701,0,0.24725563,1.06483605,0.76141951,0.84727596,0.97848063,0.14996348
"12",163,78,0.29306391,0,0.20026122,0.88958515,0.75498376,0.79825167,0.89325287,0.16174365
"13",164,78,0.34438727,0,0.30144936,1.06483605,0.76141951,0.84727596,0.97848063,0.01909144
"14",165,78,0.35029055,0,0.30149463,1.06483605,0.76141951,0.84727596,0.97848063,0.04503003
"15",163,79,0.48761768,0,0.26117934,1.06958614,0.76767575,0.84459173,0.97538073,0.14591491
"16",164,79,0.33037516,0,0.18987407,1.06146257,0.75900727,0.84459173,0.97538073,0.05623478
"17",165,79,0.33890141,0,0.18830287,1.06146257,0.75900727,0.84459173,0.97538073,0.09728388
"18",166,79,0.46307542,0.13776208,0.22348155,1.06146257,0.75900727,0.84459173,0.97538073,0.05858372
"19",159,77,0.3489841,0.3719416,0.23923804,1.07637501,0.77254833,0.84995251,0.98157166,0.05181735
"20",160,77,0.35229918,0.35141714,0.05029924,1.07637501,0.77254833,0.84995251,0.98157166,0.08464847
"21",161,77,0.22649667,0.34953772,0.05025638,1.07637501,0.77254833,0.84995251,0.98157166,0.05536619
"22",153,78,0.05105445,0,0.38259924,1.07298544,0.77011553,0.84727596,0.97848063,0.00964447
"23",154,78,0.01207798,0.32911599,0.26303473,1.07298544,0.77011553,0.84727596,0.97848063,0
"24",157,78,0.01209984,0.32911599,0.26301463,1.07298544,0.77011553,0.84727596,0.97848063,0.01360527
"25",158,78,0.01237799,0.33505517,0.26242067,1.07298544,0.77011553,0.84727596,0.97848063,0.04688398
"26",159,78,0.01245818,0.33956945,0.26205641,1.07298544,0.77011553,0.84727596,0.97848063,0.13848619
"27",160,78,0.548505,0,0.21442025,1.07298544,0.77011553,0.84727596,0.97848063,0.27914703
"28",161,78,0.52221199,0,0.2603736,1.07298544,0.77011553,0.84727596,0.97848063,0.29244372
"29",152,79,0.10319531,0,0.32765575,1.06958614,0.76767575,0.84459173,0.97538073,0.07824921
"30",153,79,0.01245637,0.32688098,0.25968077,1.06958614,0.76767575,0.84459173,0.97538073,0.01444319
"31",154,79,0.0124085,0.32763133,0.26077681,1.06958614,0.76767575,0.84459173,0.97538073,0.05099993
"32",155,79,0.01241675,0.32755576,0.26060147,1.06958614,0.76767575,0.84459173,0.97538073,0.00383163
"33",156,79,0.01234836,0.32807331,0.26191621,1.06958614,0.76767575,0.84459173,0.97538073,0.0241537
"34",157,79,0.01245857,0.32681442,0.25962547,1.06958614,0.76767575,0.84459173,0.97538073,0.04471902
"35",158,79,0.01234836,0.32807333,0.26191621,1.06958614,0.76767575,0.84459173,0.97538073,0.01922482
"36",159,79,0.23152768,0,0.28505203,1.06958614,0.76767575,0.84459173,0.97538073,0.04549708
"37",160,79,0.35386884,0,0.23352835,1.06958614,0.76767575,0.84459173,0.97538073,0.20318027
"38",161,79,0.51238164,0,0.20609663,1.06958614,0.76767575,0.84459173,0.97538073,0.48315247
"39",162,79,0.50313257,0,0.24496675,1.06958614,0.76767575,0.84459173,0.97538073,0.21823313
"40",151,80,0.09907624,0,0.34770857,1.06617804,0.76522964,0.84190054,0.9722728,0.06915608
"41",152,80,0.20672949,0.09343863,0.23381325,1.06617804,0.76522964,0.84190054,0.9722728,0.13533879
"42",153,80,0.20504933,0.09343863,0.23395616,1.06617804,0.76522964,0.84190054,0.9722728,0.1007625
"43",154,80,0.51219725,0,0.22531349,1.06617804,0.76522964,0.84190054,0.9722728,0.10896838
"44",155,80,0.52961192,0,0.22702059,1.06617804,0.76522964,0.84190054,0.9722728,0.02831998
"45",156,80,0.55731675,0,0.27178011,1.06617804,0.76522964,0.84190054,0.9722728,0.06698023
"46",157,80,0.53733136,0,0.21305989,1.06617804,0.76522964,0.84190054,0.9722728,0.15560496
"47",158,80,0.54814699,0,0.21305873,1.06617804,0.76522964,0.84190054,0.9722728,0.09500271
"48",159,80,0.22496587,0,0.20033031,1.06617804,0.76522964,0.84190054,0.9722728,0.07767015
"49",160,80,0.37539783,0,0.22461209,1.06617804,0.76522964,0.84190054,0.9722728,0.10020562
"50",161,80,0.49880336,0,0.21429763,1.06617804,0.76522964,0.84190054,0.9722728,0.49856584
"51",162,80,0.511528,0,0.26079971,1.06617804,0.76522964,0.84190054,0.9722728,0.40984788
"52",163,80,0.51264827,0,0.26079972,1.06617804,0.76522964,0.84190054,0.9722728,0.22330838
"53",164,80,0.49972509,0,0.25109897,1.06617804,0.76522964,0.84190054,0.9722728,0.14494036
"54",165,80,0.49909157,0,0.24054472,1.06617804,0.76522964,0.84190054,0.9722728,0.12692639
"55",154,81,0.22180222,0.3705279,0.23625269,1.06276021,0.76277656,0.83920167,0.969156,0.06937095
"56",155,81,0.50219958,0,0.27194621,1.06276021,0.76277656,0.83920167,0.969156,0.11314072
"57",156,81,0.50746492,0,0.04551541,1.06276021,0.76277656,0.83920167,0.969156,0.08759354
"58",157,81,0.50539047,0,0,1.06276021,0.76277656,0.83920167,0.969156,0.18927694
"59",158,81,0.45792648,0,0.20478135,1.06276021,0.76277656,0.83920167,0.969156,0.18971558
"60",159,81,0.47676144,0,0.25675109,1.06276021,0.76277656,0.83920167,0.969156,0.25192885
"61",160,81,0.49525406,0,0.25555757,1.06276021,0.76277656,0.83920167,0.969156,0.32843731
"62",161,81,0.46784405,0,0.25697476,1.06276021,0.76277656,0.83920167,0.969156,0.45933499
"63",163,81,0.50962505,0,0.25996367,1.06276021,0.76277656,0.83920167,0.969156,0.272592
"64",164,81,0.50027754,0,0.25996367,1.06276021,0.76277656,0.83920167,0.969156,0.14882205
"65",165,81,0.4612584,0,0.25917729,1.06276021,0.76277656,0.83920167,0.969156,0.10212247
"66",154,82,0.21561618,0.36933305,0.04955549,1.05933311,0.76031682,0.83649549,0.96603075,0.01941906
"67",155,82,0.2215408,0.36933305,0.23542592,1.05933311,0.76031682,0.83649549,0.96603075,0.05330148
"68",156,82,0.22962873,0,0.19818122,1.05933311,0.76031682,0.83649549,0.96603075,0.0608929
"69",157,82,0.49247198,0,0.2689839,1.05933311,0.76031682,0.83649549,0.96603075,0.17708586
"70",158,82,0.49281366,0,0,1.05933311,0.76031682,0.83649549,0.96603075,0.18881257
"71",159,82,0.49584986,0,0.20395606,1.05933311,0.76031682,0.83649549,0.96603075,0.15950314
"72",160,82,0.49935395,0,0.24948686,1.05933311,0.76031682,0.83649549,0.96603075,0.1481172
"73",161,82,0.48507255,0,0.25912536,1.05933311,0.76031682,0.83649549,0.96603075,0.24990969
"74",162,82,0.48748787,0,0,1.05933311,0.76031682,0.83649549,0.96603075,0.24291615
"75",163,82,0.49439172,0,0,1.05933311,0.76031682,0.83649549,0.96603075,0.19105033
"76",164,82,0.50335227,0,0.25912536,1.05933311,0.76031682,0.83649549,0.96603075,0.17890944
"77",152,83,0.37908283,0.36813514,0.16490528,1.05589721,0.75785077,0.83378235,0.96289747,0.02047566
"78",153,83,0.38944544,0.36813514,0.2143201,1.05589721,0.75785077,0.83378235,0.96289747,0.0261837
"79",154,83,0.21207634,0.36756742,0.23436706,1.05589721,0.75785077,0.83378235,0.96289747,0.06710391
"80",155,83,0.22368001,0,0.19753843,1.05589721,0.75785077,0.83378235,0.96289747,0.07837398
"81",156,83,0.20482979,0,0.23564644,1.05589721,0.75785077,0.83378235,0.96289747,0.06372131
"82",157,83,0.4951874,0,0.27019002,1.05589721,0.75785077,0.83378235,0.96289747,0.05717572
"83",158,83,0.36855779,0,0.21730219,1.05589721,0.75785077,0.83378235,0.96289747,0.11009219
"84",159,83,0.25500358,0,0.18753575,1.05589721,0.75785077,0.83378235,0.96289747,0.15109681
"85",160,83,0.25213656,0,0,1.05589721,0.75785077,0.83378235,0.96289747,0.17200358
"86",161,83,0.25008839,0,0,1.05589721,0.75785077,0.83378235,0.96289747,0.12464291
"87",162,83,0.24803111,0,0,1.05589721,0.75785077,0.83378235,0.96289747,0.17894015
"88",163,83,0.4917093,0,0,1.05589721,0.75785077,0.83378235,0.96289747,0.1864514
"89",164,83,0.49895598,0,0.21223122,1.05589721,0.75785077,0.83378235,0.96289747,0.16660022
"90",165,83,0.45840872,0,0.2582849,1.05589721,0.75785077,0.83378235,0.96289747,0.10167616
"91",153,84,0.2434265,0,0.23817869,1.05245158,0.75537773,0.83106153,0.95975532,0.09462504
"92",154,84,0.2296677,0,0.19689382,1.05245158,0.75537773,0.83106153,0.95975532,0.11032337
"93",155,84,0.20554433,0,0.18004264,1.05245158,0.75537773,0.83106153,0.95975532,0.09514741
"94",156,84,0.20634984,0,0.19689382,1.05245158,0.75537773,0.83106153,0.95975532,0.06574499
"95",157,84,0.24349509,0,0,1.05245158,0.75537773,0.83106153,0.95975532,0.06037218
"96",158,84,0.24387996,0,0.1819197,1.05245158,0.75537773,0.83106153,0.95975532,0.0855995
"97",159,84,0.37674686,0,0.18692378,1.05245158,0.75537773,0.83106153,0.95975532,0.11240874
"98",160,84,0.43907337,0,0.18980863,1.05245158,0.75537773,0.83106153,0.95975532,0.10456695
"99",162,84,0.43771094,0,0.18692378,1.05245158,0.75537773,0.83106153,0.95975532,0.11368555
"100",163,84,0.44684891,0,0.18692378,1.05245158,0.75537773,0.83106153,0.95975532,0.1238017
"101",154,85,0.23242606,0,0,1.04899668,0.75289804,0.8283334,0.95660472,0.0582925
"102",155,85,0.2323046,0,0.19624747,1.04899668,0.75289804,0.8283334,0.95660472,0.03214166
"103",156,85,0.36314802,0,0.18363271,1.04899668,0.75289804,0.8283334,0.95660472,0.05230838
"104",162,81,0.49368808,0,0.25102511,1.06185762,0.788804,0.83920167,0.96923977,0.70583484
"105",143,71,0,0,0.05326969,1.08462158,0.78434099,0.86585597,0.99985141,0.0323827
"106",144,71,0,0,0.25631434,1.08462158,0.78434099,0.86585597,0.99985141,0.05464715
"107",145,71,0.06749898,0.32304956,0.34076235,1.08462158,0.78434099,0.86585597,0.99985141,0.08833643
"108",146,71,0.0644586,0.33242016,0.35710044,1.08462158,0.78434099,0.86585597,0.99985141,0.13795017
"109",147,71,0.0077661,0.5233569,0.28682439,1.08462158,0.78434099,0.86585597,0.99985141,0.25135704
"110",148,71,0.06667868,0.49620102,0.34477964,1.08462158,0.78434099,0.86585597,0.99985141,0.20685929
"111",149,71,0.06674324,0.54741553,0.34391393,1.08462158,0.78434099,0.86585597,0.99985141,0.30121071
"112",150,71,0.06647423,0.55286925,0.34500558,1.08462158,0.78434099,0.86585597,0.99985141,0.13504286
"113",151,71,0.06637392,0.56141046,0.34580113,1.08462158,0.78434099,0.86585597,0.99985141,0.10484383
"114",152,71,0.0645403,0.51436829,0.35876394,1.08462158,0.78434099,0.86585597,0.99985141,0.07936291
"115",141,72,0,0,0.36174971,1.08132468,0.78195685,0.86322405,0.99681219,0.03328016
"116",142,72,0,0,0.25630767,1.08132468,0.78195685,0.86322405,0.99681219,0.03363272
"117",143,72,0,0,0.256314,1.08132468,0.78195685,0.86322405,0.99681219,0.05395471
"118",144,72,0,0,0.25594789,1.08132468,0.78195685,0.86322405,0.99681219,0.08035004
"119",145,72,0.00781507,0.48585805,0.29877461,1.08132468,0.78195685,0.86322405,0.99681219,0.11368377
"120",146,72,0,0,0.05290103,1.08132468,0.78195685,0.86322405,0.99681219,0.11383771
"121",147,72,0,0,0.05311113,1.08132468,0.78195685,0.86322405,0.99681219,0.04319144
"122",148,72,0.00803827,0.51819336,0.06197023,1.08132468,0.78195685,0.86322405,0.99681219,0.09215819
"123",149,72,0.00805969,0.51499047,0.06206994,1.08132468,0.78195685,0.86322405,0.99681219,0.04318267
"124",150,72,0.0077516,0.57894639,0.0616314,1.08132468,0.78195685,0.86322405,0.99681219,0.10711837
"125",151,72,0.00783826,0.54309875,0.06145389,1.08132468,0.78195685,0.86322405,0.99681219,0.03999359
"126",152,72,0.00806241,0.50402585,0.06198694,1.08132468,0.78195685,0.86322405,0.99681219,0.06739246
"127",153,72,0.00793675,0.50283226,0.06143365,1.08132468,0.78195685,0.86322405,0.99681219,0.08156992
"128",141,73,0,0,0.35845724,1.07801862,0.77956608,0.86058482,0.99376452,0.04506768
"129",142,73,0,0,0.05290587,1.07801862,0.77956608,0.86058482,0.99376452,0.02455685
"130",143,73,0,0,0.05286405,1.07801862,0.77956608,0.86058482,0.99376452,0.0455749
"131",144,73,0,0,0.05288596,1.07801862,0.77956608,0.86058482,0.99376452,0.04019967
"132",145,73,0,0,0.05301595,1.07801862,0.77956608,0.86058482,0.99376452,0.03533216
"133",146,73,0,0,0.28747026,1.07801862,0.77956608,0.86058482,0.99376452,0.00514405
"134",147,73,0,0,0.25818838,1.07801862,0.77956608,0.86058482,0.99376452,0
"135",148,73,0,0,0.0529551,1.07801862,0.77956608,0.86058482,0.99376452,0.00623397
"136",149,73,0.00805448,0.50905062,0.06190576,1.07801862,0.77956608,0.86058482,0.99376452,0.03693017
"137",150,73,0.05420404,0.53317612,0.36226066,1.07801862,0.77956608,0.86058482,0.99376452,0.04387263
"138",151,73,0,0,0.05301212,1.07801862,0.77956608,0.86058482,0.99376452,0.02418624
