"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.3995144,0,0.18396228,1.09670668,0.78141205,0.88061781,0.99917627,0.04344239
"2",161,74,0.3239448,0,0.18339647,1.09333352,0.77900865,0.87790928,0.99610309,0.05401541
"3",162,74,0.33902703,0,0.24058682,1.09333352,0.77900865,0.87790928,0.99610309,0.03392932
"4",160,75,0.41193251,0,0.23984251,1.08833028,0.7784332,0.87519326,0.9930214,0.12806053
"5",161,75,0.3359984,0,0.18282909,1.08995103,0.7765986,0.87519326,0.9930214,0.10903592
"6",162,75,0.3389962,0,0.19373532,1.08995103,0.7765986,0.87519326,0.9930214,0.0544604
"7",161,76,0.1983797,0.25627204,0.23801345,1.08655875,0.77418158,0.87246938,0.9899308,0.06034585
"8",162,76,0.37520795,0.16247112,0.25435166,1.08655875,0.77418158,0.87246938,0.9899308,0.03961459
"9",162,77,0.50137265,0,0,1.08315715,0.77175791,0.86973801,0.98683171,0.11098986
"10",163,77,0.28358091,0,0.2320739,1.08315715,0.77175791,0.86973801,0.98683171,0.0711245
"11",162,78,0.41321741,0,0.24623199,1.07974622,0.7693276,0.86699915,0.98372411,0.15332724
"12",163,78,0.28499117,0,0.18357279,0.9141635,0.76342097,0.82115505,0.90409222,0.16449091
"13",164,78,0.34015499,0,0.30003703,1.07974622,0.7693276,0.86699915,0.98372411,0.01936203
"14",165,78,0.34685586,0,0.30009739,1.07974622,0.7693276,0.86699915,0.98372411,0.04610103
"15",163,79,0.47667592,0,0.258663,1.08404246,0.77489374,0.86425243,0.9806076,0.14841463
"16",164,79,0.31981936,0,0.17405123,1.0763255,0.76689031,0.86425243,0.9806076,0.05728766
"17",165,79,0.32843675,0,0.17261097,1.0763255,0.76689031,0.86425243,0.9806076,0.09903064
"18",166,79,0.45053298,0.12628191,0.20485808,1.0763255,0.76689031,0.86425243,0.9806076,0.05927858
"19",159,77,0.34352873,0.3804733,0.24027796,1.09092309,0.77981214,0.86973801,0.98683171,0.0529347
"20",160,77,0.34658349,0.36180744,0.06706566,1.09092309,0.77981214,0.86973801,0.98683171,0.08584036
"21",161,77,0.2201823,0.36008464,0.06700851,1.09092309,0.77981214,0.86973801,0.98683171,0.0564518
"22",153,78,0.04926371,0,0.37825137,1.08748771,0.77735646,0.86699915,0.98372411,0.00976116
"23",154,78,0.01610398,0.3382135,0.26481496,1.08748771,0.77735646,0.86699915,0.98372411,0
"24",157,78,0.01613313,0.3382135,0.26479254,1.08748771,0.77735646,0.86699915,0.98372411,0.01380074
"25",158,78,0.01650398,0.34365774,0.26404734,1.08748771,0.77735646,0.86699915,0.98372411,0.04751663
"26",159,78,0.01661091,0.34779584,0.26357277,1.08748771,0.77735646,0.86699915,0.98372411,0.14080865
"27",160,78,0.53427508,0,0.1965519,1.08748771,0.77735646,0.86699915,0.98372411,0.28233626
"28",161,78,0.50982113,0,0.25782303,1.08748771,0.77735646,0.86699915,0.98372411,0.29471696
"29",152,79,0.10078339,0,0.32414082,1.08404246,0.77489374,0.86425243,0.9806076,0.07922659
"30",153,79,0.0166085,0.33604759,0.26067718,1.08404246,0.77489374,0.86425243,0.9806076,0.01495881
"31",154,79,0.01654466,0.3367357,0.26213856,1.08404246,0.77489374,0.86425243,0.9806076,0.05175584
"32",155,79,0.01655567,0.33666757,0.26190476,1.08404246,0.77489374,0.86425243,0.9806076,0.00386156
"33",156,79,0.01646448,0.33714199,0.26365776,1.08404246,0.77489374,0.86425243,0.9806076,0.02486611
"34",157,79,0.01661143,0.33598802,0.26060345,1.08404246,0.77489374,0.86425243,0.9806076,0.04564773
"35",158,79,0.01646448,0.33714202,0.26365776,1.08404246,0.77489374,0.86425243,0.9806076,0.01976329
"36",159,79,0.22000157,0,0.28623234,1.08404246,0.77489374,0.86425243,0.9806076,0.04631446
"37",160,79,0.34418879,0,0.21406766,1.08404246,0.77489374,0.86425243,0.9806076,0.20704754
"38",161,79,0.49962293,0,0.18892191,1.08404246,0.77489374,0.86425243,0.9806076,0.48689545
"39",162,79,0.49233308,0,0.24399066,1.08404246,0.77489374,0.86425243,0.9806076,0.22094636
"40",151,80,0.09677716,0,0.34395028,1.0805883,0.77242464,0.8614986,0.97748302,0.07031862
"41",152,80,0.19628329,0.12458485,0.23467301,1.0805883,0.77242464,0.8614986,0.97748302,0.13752137
"42",153,80,0.1947622,0.12458485,0.23486356,1.0805883,0.77242464,0.8614986,0.97748302,0.10223052
"43",154,80,0.49936361,0,0.20653737,1.0805883,0.77242464,0.8614986,0.97748302,0.11075541
"44",155,80,0.51659469,0,0.20810221,1.0805883,0.77242464,0.8614986,0.97748302,0.02879361
"45",156,80,0.54300013,0,0.26902195,1.0805883,0.77242464,0.8614986,0.97748302,0.06820395
