"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.77148981,0,0.55761976,1.14623002,0.86135542,1.03586596,1.0242414,0.05802567
"2",161,74,0.42679209,0,0.4454438,1.14270454,0.85870613,1.03267993,1.02109112,0.08777713
"3",162,74,0.43911539,0,0.55590468,1.14270454,0.85870613,1.03267993,1.02109112,0.06363529
"4",160,75,0.79729721,0,0.44406572,1.13772377,0.8563398,1.02948509,1.01793213,0.17942263
"5",161,75,0.43424601,0,0.44406572,1.13916931,0.85604952,1.02948509,1.01793213,0.18228297
"6",162,75,0.45882121,0,0.58262712,1.13916931,0.85604952,1.02948509,1.01793213,0.09619366
"7",161,76,0.03811246,0.2990033,0,1.13562385,0.85338522,1.026281,1.014764,0.10428342
"8",162,76,0.45983395,0.3263131,0.46984419,1.13562385,0.85338522,1.026281,1.014764,0.07061231
"9",162,77,0.44957139,0,0,1.13206864,0.85071359,1.0230681,1.01158716,0.18668866
"10",163,77,0.39506138,0,0.43927018,1.13206864,0.85071359,1.0230681,1.01158716,0.1190484
"11",162,78,0.41839381,0,0.44113439,1.12850369,0.84803464,1.0198464,1.00840161,0.21975927
"12",163,78,0.39188447,0,0.44113439,0.9901854,0.84681248,1.00360948,0.95494486,0.2286759
"13",164,78,0.39469387,0,0.48448315,1.12850369,0.84803464,1.0198464,1.00840161,0.02541878
"14",165,78,0.4204838,0,0.5030336,1.12850369,0.84803464,1.0198464,1.00840161,0.07132135
"15",163,79,0.41545459,0,0.47356273,1.13146024,0.84649463,1.01661545,1.00520692,0.19732031
"16",164,79,0.3905681,0,0.42981978,1.12492851,0.84534801,1.01661545,1.00520692,0.08029617
"17",165,79,0.39498804,0,0,1.12492851,0.84534801,1.01661545,1.00520692,0.13360706
"18",166,79,0.40963295,0.2158129,0.43135392,1.12492851,0.84534801,1.01661545,1.00520692,0.07688529
"19",159,77,0.41863549,0.31739674,0.43312589,1.13864183,0.85186749,1.0230681,1.01158716,0.07567463
