"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.48881632,0,0.2207273,0.23352574,0.45094541,0.80048582,0.44579278,0.02407715
"2",161,74,0.2732986,0,0.22004837,0.23280748,0.44955843,0.79802375,0.44442165,0.03041613
"3",162,74,0.2599703,0,0.20730098,0.23280748,0.44955843,0.79802375,0.44442165,0.02246166
"4",160,75,0.50362291,0,0.20665964,0.23114983,0.45619398,0.79555488,0.39223993,0.06792775
"5",161,75,0.27708894,0,0.21872941,0.23208724,0.44816761,0.79555488,0.44304672,0.06485253
"6",162,75,0.24784887,0,0.21780415,0.23208724,0.44816761,0.79555488,0.44304672,0.03976701
"7",161,76,0.05470899,0.25460557,0,0.23136491,0.44677277,0.79307885,0.44166782,0.03307621
"8",162,76,0.26176079,0,0.21868489,0.23136491,0.44677277,0.79307885,0.44166782,0.02790178
"9",162,77,0.42317704,0,0,0.23064059,0.4453741,0.79059603,0.44028512,0.0645464
"10",163,77,0.32525164,0,0.20324394,0.23064059,0.4453741,0.79059603,0.44028512,0.04611274
"11",162,78,0.34238078,0,0.20532455,0.22991429,0.44397159,0.78810639,0.43889864,0.07635847
"12",163,78,0.31908294,0,0.20532451,0.14574734,0.32501956,0.72954151,0.41047882,0.10608146
"13",164,78,0.3908357,0,0,0.22991429,0.44397159,0.78810639,0.43889864,0.01214085
"14",165,78,0.37034854,0,0,0.22991429,0.44397159,0.78810639,0.43889864,0.02638654
"15",163,79,0.50656309,0,0.22041825,0.23315685,0.45386216,0.78560961,0.4547414,0.07561416
"16",164,79,0.34424117,0,0.20005687,0.22918591,0.44256505,0.78560961,0.43750818,0.02782428
"17",165,79,0.35042208,0,0,0.22918591,0.44256505,0.78560961,0.43750818,0.05459483
"18",166,79,0.43879748,0,0,0.22918591,0.44256505,0.78560961,0.43750818,0.03610873
"19",159,77,0.23924052,0.27082905,0,0.23463675,0.45674291,0.79059603,0.45762773,0.02036555
"20",160,77,0.23712147,0.2536389,0,0.23463675,0.45674291,0.79059603,0.45762773,0.0370391
"21",161,77,0.21425595,0.25360183,0,0.23463675,0.45674291,0.79059603,0.45762773,0.02299667
"22",153,78,0,0,0,0.23389786,0.4553046,0.78810639,0.45618663,0.00349791
"23",154,78,0,0.53134879,0,0.23389786,0.4553046,0.78810639,0.45618663,0
"24",157,78,0,0.53134885,0,0.23389786,0.4553046,0.78810639,0.45618663,0.00613341
"25",158,78,0,0.53134885,0,0.23389786,0.4553046,0.78810639,0.45618663,0.01999028
"26",159,78,0,0.53134879,0,0.23389786,0.4553046,0.78810639,0.45618663,0.06728955
"27",160,78,0.44489061,0,0.22180137,0.23389786,0.4553046,0.78810639,0.45618663,0.1517261
"28",161,78,0.47803229,0,0.21846288,0.23389786,0.4553046,0.78810639,0.45618663,0.17217914
"29",152,79,0.05422081,0,0.07630223,0.23315685,0.45386216,0.78560961,0.4547414,0.04096411
"30",153,79,0,0.53394463,0,0.23315685,0.45386216,0.78560961,0.4547414,0.00570302
"31",154,79,0,0.53123187,0,0.23315685,0.45386216,0.78560961,0.4547414,0.02105937
"32",155,79,0,0.53153907,0,0.23315685,0.45386216,0.78560961,0.4547414,0.00148526
"33",156,79,0,0.52966544,0,0.23315685,0.45386216,0.78560961,0.4547414,0.00930625
"34",157,79,0,0.53422246,0,0.23315685,0.45386216,0.78560961,0.4547414,0.01774533
"35",158,79,0,0.5296655,0,0.23315685,0.45386216,0.78560961,0.4547414,0.00788608
"36",159,79,0.27529374,0,0.2436865,0.23315685,0.45386216,0.78560961,0.4547414,0.02027194
"37",160,79,0.46203655,0,0.23162607,0.23315685,0.45386216,0.78560961,0.4547414,0.08973894
"38",161,79,0.52867725,0,0,0.23315685,0.45386216,0.78560961,0.4547414,0.28942911
"39",162,79,0.5151855,0,0.22041825,0.23315685,0.45386216,0.78560961,0.4547414,0.11439272
"40",151,80,0,0,0,0.23241393,0.45241598,0.78310637,0.45329242,0.03102482
"41",152,80,0.05569489,0.28037295,0,0.23241393,0.45241598,0.78310637,0.45329242,0.06422332
"42",153,80,0.05528195,0.33108127,0,0.23241393,0.45241598,0.78310637,0.45329242,0.0507265
"43",154,80,0.4229911,0,0.23254543,0.23241393,0.45241598,0.78310637,0.45329242,0.04793911
"44",155,80,0.45773404,0,0.23363661,0.23241393,0.45241598,0.78310637,0.45329242,0.01245733
"45",156,80,0.45978543,0,0.23088803,0.23241393,0.45241598,0.78310637,0.45329242,0.0261588
"46",157,80,0.44069505,0,0.22039418,0.23241393,0.45241598,0.78310637,0.45329242,0.07510804
"47",158,80,0.44979857,0,0.22029625,0.23241393,0.45241598,0.78310637,0.45329242,0.04079945
"48",159,80,0.24558823,0,0.22292843,0.23241393,0.45241598,0.78310637,0.45329242,0.03790806
"49",160,80,0.29391426,0,0.22943563,0.23241393,0.45241598,0.78310637,0.45329242,0.04373063
"50",161,80,0.53170081,0,0,0.23241393,0.45241598,0.78310637,0.45329242,0.36590604
"51",162,80,0.50971254,0,0.21971592,0.23241393,0.45241598,0.78310637,0.45329242,0.26937077
"52",163,80,0.51101944,0,0.21971592,0.23241393,0.45241598,0.78310637,0.45329242,0.12409483
"53",164,80,0.51382467,0,0.21259968,0.23241393,0.45241598,0.78310637,0.45329242,0.06828724
"54",165,80,0.51160937,0,0.21259968,0.23241393,0.45241598,0.78310637,0.45329242,0.05862025
"55",154,81,0.21069657,0.25953707,0,0.23166888,0.45096568,0.78059597,0.45183931,0.03245323
"56",155,81,0.46431526,0,0.23037593,0.23166888,0.45096568,0.78059597,0.45183931,0.04720095
"57",156,81,0.46719818,0,0,0.23166888,0.45096568,0.78059597,0.45183931,0.03647996
"58",157,81,0.46748151,0,0,0.23166888,0.45096568,0.78059597,0.45183931,0.10020183
"59",158,81,0.47963595,0,0,0.23166888,0.45096568,0.78059597,0.45183931,0.0830108
"60",159,81,0.48368062,0,0.21610951,0.23166888,0.45096568,0.78059597,0.45183931,0.11740461
