"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.70861445,0,0.37720786,0.87951094,0.54588728,0.5409061,0.81867012,0.02911332
"2",161,74,0.46793122,0,0.37473723,0.87680581,0.54420828,0.53924242,0.81615212,0.03375417
"3",162,74,0.46840961,0,0.37276041,0.87680581,0.54420828,0.53924242,0.81615212,0.02318001
"4",160,75,0.72612117,0,0.37488428,0.87208698,0.54966565,0.53757415,0.77839714,0.08236164
"5",161,75,0.47187303,0,0.37343649,0.87409321,0.54252465,0.53757415,0.81362716,0.06989183
"6",162,75,0.4739971,0,0.38276383,0.87409321,0.54252465,0.53757415,0.81362716,0.04034185
"7",161,76,0,0.24924994,0,0.87137275,0.54083614,0.53590104,0.81109489,0.03750223
"8",162,76,0.53052964,0,0.42308838,0.87137275,0.54083614,0.53590104,0.81109489,0.02802703
"9",162,77,0.65998628,0,0.24379752,0.86864481,0.53914298,0.53422334,0.80855566,0.07041719
"10",163,77,0.56084877,0,0.3618019,0.86864481,0.53914298,0.53422334,0.80855566,0.04857098
"11",162,78,0.69565499,0,0.36654656,0.8659094,0.53744519,0.53254104,0.80600947,0.09286545
"12",163,78,0.57018177,0,0.36654656,0.67265867,0.46941263,0.44239815,0.70670042,0.12076767
"13",164,78,0.42193188,0,0.39085294,0.8659094,0.53744519,0.53254104,0.80600947,0.0133499
"14",165,78,0.56128304,0,0.36646649,0.8659094,0.53744519,0.53254104,0.80600947,0.0295203
"15",163,79,0.71758368,0,0.37748259,0.87225865,0.5558715,0.53085391,0.8154272,0.09633699
"16",164,79,0.60977814,0,0.35543132,0.86316613,0.53574252,0.53085391,0.80345597,0.03497688
"17",165,79,0.6221216,0,0,0.86316613,0.53574252,0.53085391,0.80345597,0.06557285
"18",166,79,0.28439731,0,0.16625804,0.86316613,0.53574252,0.53085391,0.80345597,0.04355113
"19",159,77,0.15652507,0.2508151,0,0.87779504,0.55939972,0.53422334,0.82060287,0.02867936
"20",160,77,0,0.24976484,0,0.87779504,0.55939972,0.53422334,0.82060287,0.05289193
"21",161,77,0,0.24984296,0,0.87779504,0.55939972,0.53422334,0.82060287,0.03207207
"22",153,78,0,0,0,0.87503081,0.55763813,0.53254104,0.81801874,0.00512257
"23",154,78,0,0.22509482,0,0.87503081,0.55763813,0.53254104,0.81801874,0
"24",157,78,0,0.22509482,0,0.87503081,0.55763813,0.53254104,0.81801874,0.00831665
"25",158,78,0,0.23097385,0,0.87503081,0.55763813,0.53254104,0.81801874,0.02819418
"26",159,78,0,0.23544249,0,0.87503081,0.55763813,0.53254104,0.81801874,0.0910394
"27",160,78,0.62905233,0,0.38607328,0.87503081,0.55763813,0.53254104,0.81801874,0.19822072
"28",161,78,0.67497963,0,0.38192544,0.87503081,0.55763813,0.53254104,0.81801874,0.21576724
"29",152,79,0,0.22297078,0.19309368,0.87225865,0.5558715,0.53085391,0.8154272,0.05424645
"30",153,79,0,0.23546543,0,0.87225865,0.5558715,0.53085391,0.8154272,0.00783537
"31",154,79,0,0.22844008,0,0.87225865,0.5558715,0.53085391,0.8154272,0.03060043
"32",155,79,0,0.22923339,0,0.87225865,0.5558715,0.53085391,0.8154272,0.00218622
"33",156,79,0,0.22438171,0,0.87225865,0.5558715,0.53085391,0.8154272,0.01333588
"34",157,79,0,0.23618196,0,0.87225865,0.5558715,0.53085391,0.8154272,0.02535417
"35",158,79,0,0.22438171,0,0.87225865,0.5558715,0.53085391,0.8154272,0.01062069
"36",159,79,0,0.25011497,0.16647448,0.87225865,0.5558715,0.53085391,0.8154272,0.02774597
"37",160,79,0.65883578,0,0.42583024,0.87225865,0.5558715,0.53085391,0.8154272,0.12156227
"38",161,79,0.63856575,0,0.40060476,0.87225865,0.5558715,0.53085391,0.8154272,0.36867253
"39",162,79,0.75449133,0,0.39349189,0.87225865,0.5558715,0.53085391,0.8154272,0.14928818
"40",151,80,0,0.22213314,0,0.8694793,0.55410028,0.52916241,0.81282894,0.04409745
"41",152,80,0,0.24862263,0,0.8694793,0.55410028,0.52916241,0.81282894,0.08802032
"42",153,80,0,0.2573784,0,0.8694793,0.55410028,0.52916241,0.81282894,0.06810804
"43",154,80,0.5894055,0,0.40795938,0.8694793,0.55410028,0.52916241,0.81282894,0.06848505
"44",155,80,0.7095058,0,0.41039433,0.8694793,0.55410028,0.52916241,0.81282894,0.01732307
"45",156,80,0.71407566,0,0.40575712,0.8694793,0.55410028,0.52916241,0.81282894,0.03720142
"46",157,80,0.60764328,0,0.38362392,0.8694793,0.55410028,0.52916241,0.81282894,0.10348313
"47",158,80,0.64040863,0,0.3835586,0.8694793,0.55410028,0.52916241,0.81282894,0.05738236
"48",159,80,0,0.26391451,0,0.8694793,0.55410028,0.52916241,0.81282894,0.05019403
"49",160,80,0.51320121,0,0.40329611,0.8694793,0.55410028,0.52916241,0.81282894,0.05955822
"50",161,80,0.78683221,0,0.39223808,0.8694793,0.55410028,0.52916241,0.81282894,0.41733979
"51",162,80,0.74936392,0,0.39223808,0.8694793,0.55410028,0.52916241,0.81282894,0.31862122
"52",163,80,0.75325528,0,0.3922381,0.8694793,0.55410028,0.52916241,0.81282894,0.15693775
"53",164,80,0.75165039,0,0.37681498,0.8694793,0.55410028,0.52916241,0.81282894,0.09095498
"54",165,80,0.74782331,0,0.37681498,0.8694793,0.55410028,0.52916241,0.81282894,0.0780122
"55",154,81,0,0.2467588,0,0.86669203,0.55232401,0.52746608,0.81022327,0.04582631
"56",155,81,0.661754,0,0.40534886,0.86669203,0.55232401,0.52746608,0.81022327,0.06793844
"57",156,81,0.66442906,0,0.18812207,0.86669203,0.55232401,0.52746608,0.81022327,0.05096508
"58",157,81,0.66352846,0,0,0.86669203,0.55232401,0.52746608,0.81022327,0.13003982
"59",158,81,0.57749874,0,0,0.86669203,0.55232401,0.52746608,0.81022327,0.11670592
"60",159,81,0.58923915,0,0.38443067,0.86669203,0.55232401,0.52746608,0.81022327,0.15648872
"61",160,81,0.60652874,0,0.38579017,0.86669203,0.55232401,0.52746608,0.81022327,0.22667961
"62",161,81,0.68739193,0,0.38637359,0.86669203,0.55232401,0.52746608,0.81022327,0.36834852
"63",163,81,0.74636163,0,0.39098069,0.86669203,0.55232401,0.52746608,0.81022327,0.18943904
"64",164,81,0.63457443,0,0.39098066,0.86669203,0.55232401,0.52746608,0.81022327,0.09538931
"65",165,81,0.69370366,0,0.39098066,0.86669203,0.55232401,0.52746608,0.81022327,0.06148996
"66",154,82,0,0.24702623,0,0.86389719,0.55054292,0.52576516,0.80761053,0.0099669
"67",155,82,0,0.24587377,0,0.86389719,0.55054292,0.52576516,0.80761053,0.02744122
"68",156,82,0.44248579,0.23824694,0.33372166,0.86389719,0.55054292,0.52576516,0.80761053,0.0334429
"69",157,82,0.66946103,0,0.40404177,0.86389719,0.55054292,0.52576516,0.80761053,0.11261035
"70",158,82,0.60497667,0,0,0.86389719,0.55054292,0.52576516,0.80761053,0.11115873
"71",159,82,0.61394592,0,0.3743958,0.86389719,0.55054292,0.52576516,0.80761053,0.09355623
"72",160,82,0.61769171,0,0.3743958,0.86389719,0.55054292,0.52576516,0.80761053,0.08925736
"73",161,82,0.61484193,0,0.38971986,0.86389719,0.55054292,0.52576516,0.80761053,0.16340445
"74",162,82,0.60032679,0,0,0.86389719,0.55054292,0.52576516,0.80761053,0.15304233
"75",163,82,0.61680969,0,0,0.86389719,0.55054292,0.52576516,0.80761053,0.12838137
"76",164,82,0.73276542,0,0.38971988,0.86389719,0.55054292,0.52576516,0.80761053,0.113076
"77",152,83,0.54836494,0.2479586,0.30175898,0.86109518,0.54875726,0.52405986,0.80499108,0.01148262
"78",153,83,0.5475869,0.24839963,0.28248647,0.86109518,0.54875726,0.52405986,0.80499108,0.01351532
"79",154,83,0,0.25303762,0,0.86109518,0.54875726,0.52405986,0.80499108,0.03584781
"80",155,83,0.34829164,0.2374742,0.33263925,0.86109518,0.54875726,0.52405986,0.80499108,0.0419589
"81",156,83,0.4452581,0.2374742,0.34877258,0.86109518,0.54875726,0.52405986,0.80499108,0.03344544
"82",157,83,0.6496156,0,0.40273126,0.86109518,0.54875726,0.52405986,0.80499108,0.03421383
"83",158,83,0.51403285,0,0.32528851,0.86109518,0.54875726,0.52405986,0.80499108,0.06179598
"84",159,83,0.53412742,0,0.33090007,0.86109518,0.54875726,0.52405986,0.80499108,0.09005849
"85",160,83,0.53057107,0,0,0.86109518,0.54875726,0.52405986,0.80499108,0.10304791
"86",161,83,0.52779573,0,0,0.86109518,0.54875726,0.52405986,0.80499108,0.0713911
"87",162,83,0.52576717,0,0,0.86109518,0.54875726,0.52405986,0.80499108,0.09882433
"88",163,83,0.62323514,0,0,0.86109518,0.54875726,0.52405986,0.80499108,0.11459163
"89",164,83,0.61756719,0,0.38845582,0.86109518,0.54875726,0.52405986,0.80499108,0.10519485
"90",165,83,0.69073197,0,0.38845585,0.86109518,0.54875726,0.52405986,0.80499108,0.06842312
