"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.85799462,0,0.4036502,1.1531543,0.5086904,0.46885327,0.96792271,0.03377769
"2",161,74,0.63526057,0,0.40240869,1.14960752,0.50712581,0.46741121,0.96494565,0.03733064
"3",162,74,0.64675672,0,0.40240869,1.14960752,0.50712581,0.46741121,0.96494565,0.02385707
"4",160,75,0.88915017,0,0.40116374,1.14457035,0.51400418,0.46596517,0.95975848,0.09664304
"5",161,75,0.64248223,0,0.40116374,1.14605093,0.50555689,0.46596517,0.96196036,0.07529108
"6",162,75,0.66755156,0,0.42838024,1.14605093,0.50555689,0.46596517,0.96196036,0.0408913
"7",161,76,0,0.25359211,0,1.14248405,0.50398344,0.46451493,0.95896643,0.04171013
"8",162,76,0.83134615,0,0.40066691,1.14248405,0.50398344,0.46451493,0.95896643,0.02816122
"9",162,77,0.83693639,0,0,1.13890737,0.50240566,0.46306071,0.95596427,0.07629077
"10",163,77,0.72859429,0,0.41148914,1.13890737,0.50240566,0.46306071,0.95596427,0.05100547
"11",162,78,0.75974614,0,0.41736352,1.13532088,0.50082355,0.46160251,0.95295388,0.11069024
"12",163,78,0.71890369,0,0.41736352,0.99668148,0.38439349,0.39581499,0.85110766,0.13369092
"13",164,78,0.56132717,0.29497141,0.46648307,1.13532088,0.50082355,0.46160251,0.95295388,0.01464531
"14",165,78,0.56586572,0.29497141,0.48539886,1.13532088,0.50082355,0.46160251,0.95295388,0.03280694
"15",163,79,0.75204068,0,0.40975999,1.13874031,0.5134751,0.46014011,0.95068306,0.11397644
"16",164,79,0.56159095,0,0.40265601,1.1317241,0.49923691,0.46014011,0.94993485,0.04260758
"17",165,79,0.5736185,0,0.00983615,1.1317241,0.49923691,0.46014011,0.94993485,0.07733899
"18",166,79,0.70924035,0.31349913,0.37547466,1.1317241,0.49923691,0.46014011,0.94993485,0.04926635
"19",159,77,0,0.25319029,0,1.14596811,0.51673422,0.46306071,0.95671722,0.03595963
"20",160,77,0,0.25454938,0,1.14596811,0.51673422,0.46306071,0.95671722,0.06631587
"21",161,77,0,0.25453822,0,1.14596811,0.51673422,0.46306071,0.95671722,0.03979542
"22",153,78,0,0,0.01196383,1.14235939,0.515107,0.46160251,0.95370446,0.00652794
"23",154,78,0,0.004862,0,1.14235939,0.515107,0.46160251,0.95370446,0
"24",157,78,0,0.004862,0,1.14235939,0.515107,0.46160251,0.95370446,0.01041683
"25",158,78,0,0.00511887,0,1.14235939,0.515107,0.46160251,0.95370446,0.03489152
"26",159,78,0,0.00531411,0,1.14235939,0.515107,0.46160251,0.95370446,0.10888671
"27",160,78,0.68610341,0,0.43158679,1.14235939,0.515107,0.46160251,0.95370446,0.23283012
"28",161,78,0.8538348,0,0.43153801,1.14235939,0.515107,0.46160251,0.95370446,0.24770536
"29",152,79,0,0.38023751,0.01159581,1.13874031,0.5134751,0.46014011,0.95068306,0.06392507
"30",153,79,0,0.1602941,0,1.13874031,0.5134751,0.46014011,0.95068306,0.00963254
"31",154,79,0,0.16018751,0,1.13874031,0.5134751,0.46014011,0.95068306,0.03834865
"32",155,79,0,0.16019994,0,1.13874031,0.5134751,0.46014011,0.95068306,0.00278866
"33",156,79,0,0.0048466,0,1.13874031,0.5134751,0.46014011,0.95068306,0.0168836
