"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.4886535,0,0.25574929,0.39591347,0.53596811,0.72355365,0.61764801,0.02372844
"2",161,74,0.39345043,0,0.25496264,0.39469575,0.53431962,0.7213282,0.61574829,0.03041613
"3",162,74,0.38301328,0,0.25496264,0.39469575,0.53431962,0.7213282,0.61574829,0.02245721
"4",160,75,0.50690684,0,0.25417386,0.391924,0.54015592,0.7190966,0.54765898,0.06726543
"5",161,75,0.40052896,0,0.25417386,0.39347467,0.53266658,0.7190966,0.61384333,0.06485253
"6",162,75,0.37522549,0,0.27179078,0.39347467,0.53266658,0.7190966,0.61384333,0.0397598
"7",161,76,0,0.23593037,0,0.39225005,0.53100875,0.71685855,0.61193285,0.03295317
"8",162,76,0.38793441,0,0.27204189,0.39225005,0.53100875,0.71685855,0.61193285,0.02790178
"9",162,77,0.52142189,0,0,0.39102206,0.52934636,0.71461433,0.61001712,0.06443811
"10",163,77,0.39975519,0,0.25492851,0.39102206,0.52934636,0.71461433,0.61001712,0.04602328
"11",162,78,0.48802416,0,0.26516288,0.38979071,0.52767942,0.71236397,0.60809614,0.07630215
"12",163,78,0.39816743,0,0.26493672,0.24252892,0.44674085,0.63207521,0.5486418,0.10596448
"13",164,78,0.34776999,0,0.36762566,0.38979071,0.52767942,0.71236397,0.60809614,0.01214085
"14",165,78,0.35979519,0,0.36345827,0.38979071,0.52767942,0.71236397,0.60809614,0.02634987
"15",163,79,0.49379715,0,0.26029075,0.39532979,0.54456579,0.71010715,0.62861569,0.07520358
"16",164,79,0.3652046,0,0.24810639,0.38855583,0.52600769,0.71010715,0.60616965,0.02772277
"17",165,79,0.37143926,0,0.10382608,0.38855583,0.52600769,0.71010715,0.60616965,0.05444693
"18",166,79,0.39752601,0,0.23275466,0.38855583,0.52600769,0.71010715,0.60616965,0.03615172
"19",159,77,0,0.25375991,0,0.39783903,0.54802225,0.71461433,0.63260564,0.01991511
"20",160,77,0,0.25488983,0,0.39783903,0.54802225,0.71461433,0.63260564,0.03646282
"21",161,77,0,0.25476218,0,0.39783903,0.54802225,0.71461433,0.63260564,0.02256335
"22",153,78,0.0277568,0,0.32788644,0.39658621,0.5462965,0.71236397,0.63061352,0.00344014
"23",154,78,0,0.13703574,0.09749778,0.39658621,0.5462965,0.71236397,0.63061352,0
"24",157,78,0,0.13703574,0.09749778,0.39658621,0.5462965,0.71236397,0.63061352,0.00592825
"25",158,78,0,0.14011809,0.09749778,0.39658621,0.5462965,0.71236397,0.63061352,0.01966369
"26",159,78,0,0.14246096,0.09749778,0.39658621,0.5462965,0.71236397,0.63061352,0.06652584
"27",160,78,0.53620936,0,0.27349539,0.39658621,0.5462965,0.71236397,0.63061352,0.15050712
"28",161,78,0.52949296,0,0.27166667,0.39658621,0.5462965,0.71236397,0.63061352,0.17160328
"29",152,79,0.04199619,0.15072563,0.30609507,0.39532979,0.54456579,0.71010715,0.62861569,0.04048385
"30",153,79,0,0.14082931,0.0971889,0.39532979,0.54456579,0.71010715,0.62861569,0.00558292
"31",154,79,0,0.1381462,0.0971889,0.39532979,0.54456579,0.71010715,0.62861569,0.02078898
"32",155,79,0,0.1384558,0.0971889,0.39532979,0.54456579,0.71010715,0.62861569,0.00146231
"33",156,79,0,0.1366016,0.0971889,0.39532979,0.54456579,0.71010715,0.62861569,0.00909522
"34",157,79,0,0.14111133,0.0971889,0.39532979,0.54456579,0.71010715,0.62861569,0.01740228
