"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.38930457,0,0.21496096,0.04655705,0.29304485,0.80048582,0.07233919,0.02270839
"2",161,74,0.25200251,0,0.2142998,0.04641386,0.29214353,0.79802375,0.07211669,0.03041613
"3",162,74,0.24388155,0,0.2142998,0.04641386,0.29214353,0.79802375,0.07211669,0.02244384
"4",160,75,0.40126199,0,0.21363681,0.04603372,0.29781466,0.79555488,0.06526661,0.06486665
"5",161,75,0.25607106,0,0.21363681,0.04627027,0.29123972,0.79555488,0.07189358,0.06485253
"6",162,75,0.23161999,0,0.22696268,0.04627027,0.29123972,0.79555488,0.07189358,0.03973817
"7",161,76,0.18685133,0.44905979,0.20209346,0.04612626,0.29033328,0.79307885,0.07166982,0.03235797
"8",162,76,0.24528935,0,0.22793384,0.04612626,0.29033328,0.79307885,0.07166982,0.02790178
"9",162,77,0.26943295,0,0,0.04598185,0.28942436,0.79059603,0.07144545,0.0639941
"10",163,77,0.19932603,0,0.219334,0.04598185,0.28942436,0.79059603,0.07144545,0.0457169
"11",162,78,0.22108861,0,0.21945527,0.04583705,0.28851295,0.78810639,0.07122047,0.07623072
"12",163,78,0.18918013,0,0.21920725,0.02693464,0.17157389,0.72954151,0.06006749,0.1049204
"13",164,78,0.22053484,0,0.21630773,0.04583705,0.28851295,0.78810639,0.07122047,0.01214085
"14",165,78,0.22450456,0,0.22142285,0.04583705,0.28851295,0.78810639,0.07122047,0.02619729
"15",163,79,0.36484105,0,0.21823953,0.04654832,0.29161496,0.78560961,0.07333428,0.07105981
"16",164,79,0.20576238,0,0.21562245,0.04569184,0.28759892,0.78560961,0.07099484,0.02741823
"17",165,79,0.22010483,0,0,0.04569184,0.28759892,0.78560961,0.07099484,0.05401697
"18",166,79,0.31244362,0,0.2110992,0.04569184,0.28759892,0.78560961,0.07099484,0.03499095
"19",159,77,0.19772673,0.46152439,0.20146078,0.04684377,0.2934659,0.79059603,0.07379975,0.01827051
"20",160,77,0.18830943,0.45980958,0,0.04684377,0.2934659,0.79059603,0.07379975,0.03319336
"21",161,77,0.18845743,0.4598749,0,0.04684377,0.2934659,0.79059603,0.07379975,0.02053388
"22",153,78,0,0,0,0.04669626,0.29254176,0.78810639,0.07356735,0.00317028
"23",154,78,0,0.42463982,0,0.04669626,0.29254176,0.78810639,0.07356735,0
"24",157,78,0,0.42463982,0,0.04669626,0.29254176,0.78810639,0.07356735,0.00543211
"25",158,78,0,0.42463982,0,0.04669626,0.29254176,0.78810639,0.07356735,0.01807885
"26",159,78,0,0.42463982,0,0.04669626,0.29254176,0.78810639,0.07356735,0.06092073
"27",160,78,0.25984312,0,0.22832752,0.04669626,0.29254176,0.78810639,0.07356735,0.13794326
"28",161,78,0.39596492,0,0.22651352,0.04669626,0.29254176,0.78810639,0.07356735,0.15879472
"29",152,79,0.04370888,0,0.03641428,0.04654832,0.29161496,0.78560961,0.07333428,0.03749057
"30",153,79,0,0.42442698,0,0.04654832,0.29161496,0.78560961,0.07333428,0.0051949
"31",154,79,0,0.42370239,0,0.04654832,0.29161496,0.78560961,0.07333428,0.01919767
"32",155,79,0,0.42379692,0,0.04654832,0.29161496,0.78560961,0.07333428,0.00134556
"33",156,79,0,0.42329446,0,0.04654832,0.29161496,0.78560961,0.07333428,0.00840715
"34",157,79,0,0.42451641,0,0.04654832,0.29161496,0.78560961,0.07333428,0.01600658
"35",158,79,0,0.42329453,0,0.04654832,0.29161496,0.78560961,0.07333428,0.00709739
"36",159,79,0.2119146,0,0.29721478,0.04654832,0.29161496,0.78560961,0.07333428,0.01836709
"37",160,79,0.2760966,0,0.24136579,0.04654832,0.29161496,0.78560961,0.07333428,0.08067901
"38",161,79,0.35509004,0,0.22887173,0.04654832,0.29161496,0.78560961,0.07333428,0.26227618
"39",162,79,0.38811098,0,0.23558773,0.04654832,0.29161496,0.78560961,0.07333428,0.10625474
"40",151,80,0,0,0.02900852,0.0464,0.29068577,0.78310637,0.07310061,0.02841097
"41",152,80,0.18715065,0.4542289,0.19928977,0.0464,0.29068577,0.78310637,0.07310061,0.05874773
"42",153,80,0.18726109,0.4542289,0.19928972,0.0464,0.29068577,0.78310637,0.07310061,0.04675183
"43",154,80,0.26057517,0,0.2423806,0.0464,0.29068577,0.78310637,0.07310061,0.04364212
"44",155,80,0.27062435,0,0.24469262,0.0464,0.29068577,0.78310637,0.07310061,0.01140432
"45",156,80,0.26681605,0,0.24059671,0.0464,0.29068577,0.78310637,0.07310061,0.02369172
"46",157,80,0.25657478,0,0.22687893,0.0464,0.29068577,0.78310637,0.07310061,0.06800898
"47",158,80,0.26578741,0,0.22684682,0.0464,0.29068577,0.78310637,0.07310061,0.03683273
"48",159,80,0.19460612,0,0.29457766,0.0464,0.29068577,0.78310637,0.07310061,0.03419411
"49",160,80,0.26718078,0,0.23804162,0.0464,0.29068577,0.78310637,0.07310061,0.039368
"50",161,80,0.38085892,0,0.23483706,0.0464,0.29068577,0.78310637,0.07310061,0.34456179
"51",162,80,0.38981546,0,0.23483702,0.0464,0.29068577,0.78310637,0.07310061,0.25475927
"52",163,80,0.39186896,0,0.23483706,0.0464,0.29068577,0.78310637,0.07310061,0.1120625
"53",164,80,0.39007748,0,0.23027989,0.0464,0.29068577,0.78310637,0.07310061,0.06146212
"54",165,80,0.38449729,0,0.23027984,0.0464,0.29068577,0.78310637,0.07310061,0.05343494
"55",154,81,0.18408197,0.45763488,0.19891255,0.04625125,0.28975392,0.78059597,0.07286627,0.02953333
"56",155,81,0.38901349,0,0.24095526,0.04625125,0.28975392,0.78059597,0.07286627,0.04290853
"57",156,81,0.38909652,0,0.21269593,0.04625125,0.28975392,0.78059597,0.07286627,0.0330894
"58",157,81,0.38827411,0,0,0.04625125,0.28975392,0.78059597,0.07286627,0.09282433
"59",158,81,0.36629157,0,0,0.04625125,0.28975392,0.78059597,0.07286627,0.07511761
"60",159,81,0.37108147,0,0.23321815,0.04625125,0.28975392,0.78059597,0.07286627,0.10662909
"61",160,81,0.36590501,0,0.23377721,0.04625125,0.28975392,0.78059597,0.07286627,0.15527136
"62",161,81,0.21482,0,0.23505189,0.04625125,0.28975392,0.78059597,0.07286627,0.31436403
"63",163,81,0.38815828,0,0.23408425,0.04625125,0.28975392,0.78059597,0.07286627,0.14179981
"64",164,81,0.3825106,0,0.23408424,0.04625125,0.28975392,0.78059597,0.07286627,0.06442517
"65",165,81,0.34587065,0,0.23408425,0.04625125,0.28975392,0.78059597,0.07286627,0.04396912
"66",154,82,0.17792076,0.45615913,0,0.04610211,0.28881955,0.77807877,0.0726313,0.00636153
"67",155,82,0.18482998,0.45615913,0.19827111,0.04610211,0.28881955,0.77807877,0.0726313,0.01733547
"68",156,82,0.22347249,0,0.21020755,0.04610211,0.28881955,0.77807877,0.0726313,0.02107558
"69",157,82,0.3869359,0,0.24017825,0.04610211,0.28881955,0.77807877,0.0726313,0.07364086
"70",158,82,0.37658962,0,0,0.04610211,0.28881955,0.77807877,0.0726313,0.07111199
"71",159,82,0.38125951,0,0.22880143,0.04610211,0.28881955,0.77807877,0.0726313,0.06095668
"72",160,82,0.38292131,0,0.22880143,0.04610211,0.28881955,0.77807877,0.0726313,0.05867789
"73",161,82,0.37444888,0,0.23332939,0.04610211,0.28881955,0.77807877,0.0726313,0.11265178
"74",162,82,0.3779831,0,0,0.04610211,0.28881955,0.77807877,0.0726313,0.10066559
"75",163,82,0.38029102,0,0,0.04610211,0.28881955,0.77807877,0.0726313,0.08626866
"76",164,82,0.38717577,0,0.23332939,0.04610211,0.28881955,0.77807877,0.0726313,0.07593301
"77",152,83,0.32548604,0.4546796,0.17295578,0.04595258,0.28788277,0.77555511,0.07239572,0.00718887
"78",153,83,0.31669392,0.4546796,0.17295578,0.04595258,0.28788277,0.77555511,0.07239572,0.0086097
"79",154,83,0.17883651,0.45153092,0.19762803,0.04595258,0.28788277,0.77555511,0.07239572,0.02373754
"80",155,83,0.2168613,0,0.20952576,0.04595258,0.28788277,0.77555511,0.07239572,0.02727888
"81",156,83,0.22039029,0,0.20952575,0.04595258,0.28788277,0.77555511,0.07239572,0.02179447
"82",157,83,0.38140793,0,0.23939923,0.04595258,0.28788277,0.77555511,0.07239572,0.02207895
"83",158,83,0.28024192,0,0.19038948,0.04595258,0.28788277,0.77555511,0.07239572,0.03985167
"84",159,83,0.18092914,0,0.19549408,0.04595258,0.28788277,0.77555511,0.07239572,0.05779774
"85",160,83,0.17762786,0,0,0.04595258,0.28788277,0.77555511,0.07239572,0.06869822
"86",161,83,0.17500591,0,0,0.04595258,0.28788277,0.77555511,0.07239572,0.04584093
"87",162,83,0.17295622,0,0,0.04595258,0.28788277,0.77555511,0.07239572,0.06490427
"88",163,83,0.37716244,0,0,0.04595258,0.28788277,0.77555511,0.07239572,0.07605322
"89",164,83,0.38222551,0,0.2325726,0.04595258,0.28788277,0.77555511,0.07239572,0.06957021
