"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.43443301,0,0.254345,0.32320196,0.51364998,0.78125278,0.58678815,0.02434927
"2",161,74,0.41605651,0,0.25356266,0.32220788,0.51207014,0.77884987,0.58498336,0.03041613
"3",162,74,0.40188822,0,0.25356266,0.32220788,0.51207014,0.77884987,0.58498336,0.02246522
"4",160,75,0.45179363,0,0.2527782,0.31993635,0.51875904,0.77644031,0.51692519,0.06856571
"5",161,75,0.42129967,0,0.2527782,0.32121105,0.51048593,0.77644031,0.58317357,0.06485253
"6",162,75,0.39419451,0,0.2687417,0.32121105,0.51048593,0.77644031,0.58317357,0.03977278
"7",161,76,0.22004012,0.22634805,0.21436486,0.32021134,0.50889713,0.77402378,0.58135855,0.03323399
"8",162,76,0.40598337,0.01963792,0.26959949,0.32021134,0.50889713,0.77402378,0.58135855,0.02790178
"9",162,77,0.55720483,0,0,0.31920888,0.50730397,0.7716006,0.57953854,0.06466431
"10",163,77,0.48819191,0,0.25018795,0.31920888,0.50730397,0.7716006,0.57953854,0.04619429
"11",162,78,0.51017462,0,0.25550409,0.31820367,0.50570644,0.76917079,0.57771354,0.07637792
"12",163,78,0.47864081,0,0.25550408,0.20113107,0.39572937,0.70517494,0.53700253,0.10635699
"13",164,78,0.3869371,0,0.26140889,0.31820367,0.50570644,0.76917079,0.57771354,0.01214085
"14",165,78,0.39136814,0,0.26748649,0.31820367,0.50570644,0.76917079,0.57771354,0.02642704
"15",163,79,0.54515461,0,0.27164611,0.32268483,0.51912795,0.766734,0.59832934,0.07670703
"16",164,79,0.38197218,0,0.24639641,0.31719558,0.50410432,0.766734,0.5758833,0.02790549
"17",165,79,0.39003628,0,0.02649544,0.31719558,0.50410432,0.766734,0.5758833,0.05470955
"18",166,79,0.50367886,0,0.22964677,0.31719558,0.50410432,0.766734,0.5758833,0.03641289
"19",159,77,0.31481481,0.337687,0.21369377,0.32473297,0.52242296,0.7716006,0.60212705,0.02080289
"20",160,77,0.22229011,0.30810697,0,0.32473297,0.52242296,0.7716006,0.60212705,0.03790453
"21",161,77,0.22241139,0.30865581,0,0.32473297,0.52242296,0.7716006,0.60212705,0.02353482
"22",153,78,0.00374229,0,0.0414564,0.32371037,0.52077782,0.76917079,0.60023092,0.00356947
"23",154,78,0,0.28570976,0,0.32371037,0.52077782,0.76917079,0.60023092,0
"24",157,78,0,0.28570976,0,0.32371037,0.52077782,0.76917079,0.60023092,0.00626621
"25",158,78,0,0.28684112,0,0.32371037,0.52077782,0.76917079,0.60023092,0.02041038
"26",159,78,0,0.28770105,0,0.32371037,0.52077782,0.76917079,0.60023092,0.06877044
"27",160,78,0.45699425,0,0.27163175,0.32371037,0.52077782,0.76917079,0.60023092,0.15503934
