"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.41853699,0,0.23942768,0.21482888,0.43515535,0.80048582,0.40844742,0.02394027
"2",161,74,0.36102249,0,0.23869123,0.21416812,0.43381694,0.79802375,0.40719115,0.03041613
"3",162,74,0.34807798,0,0.23869123,0.21416812,0.43381694,0.79802375,0.40719115,0.02245988
"4",160,75,0.43427475,0,0.23795278,0.21263822,0.44035605,0.79555488,0.3595426,0.06762164
"5",161,75,0.36576641,0,0.23795278,0.21350554,0.43247482,0.79555488,0.40593141,0.06485253
"6",162,75,0.33845972,0,0.25293336,0.21350554,0.43247482,0.79555488,0.40593141,0.03976412
"7",161,76,0.22527646,0.29885865,0.22615327,0.21284104,0.43112882,0.79307885,0.40466802,0.03300439
"8",162,76,0.35060889,0,0.25387071,0.21284104,0.43112882,0.79307885,0.40466802,0.02790178
"9",162,77,0.46036176,0,0,0.21217472,0.42977912,0.79059603,0.40340116,0.06449117
"10",163,77,0.40174646,0,0.238825,0.21217472,0.42977912,0.79059603,0.40340116,0.04607316
"11",162,78,0.41226056,0,0.24132255,0.21150657,0.42842572,0.78810639,0.40213082,0.07634569
"12",163,78,0.39161446,0,0.24123988,0.13386607,0.30967499,0.72954151,0.37543768,0.10596535
"13",164,78,0.33176897,0,0.23534583,0.21150657,0.42842572,0.78810639,0.40213082,0.01214085
"14",165,78,0.33528594,0,0.24155279,0.21150657,0.42842572,0.78810639,0.40213082,0.02636761
"15",163,79,0.48577196,0,0.25327976,0.214496,0.43763744,0.78560961,0.41660069,0.07515872
"16",164,79,0.32195262,0,0.23460023,0.2108365,0.42706844,0.78560961,0.40085684,0.02778368
"17",165,79,0.33199648,0,0,0.2108365,0.42706844,0.78560961,0.40085684,0.05453704
"18",166,79,0.44188263,0,0.22016324,0.2108365,0.42706844,0.78560961,0.40085684,0.03599695
"19",159,77,0.29910506,0.38473914,0.22544527,0.21585745,0.44041521,0.79059603,0.41924493,0.02015604
"20",160,77,0.22742915,0.36206218,0,0.21585745,0.44041521,0.79059603,0.41924493,0.03665452
"21",161,77,0.22756832,0.36251944,0,0.21585745,0.44041521,0.79059603,0.41924493,0.02275039
"22",153,78,0,0,0,0.2151777,0.43902831,0.78810639,0.4179247,0.00346515
"23",154,78,0,0.34276226,0,0.2151777,0.43902831,0.78810639,0.4179247,0
"24",157,78,0,0.34276226,0,0.2151777,0.43902831,0.78810639,0.4179247,0.00606328
"25",158,78,0,0.34276226,0,0.2151777,0.43902831,0.78810639,0.4179247,0.01979914
"26",159,78,0,0.34276226,0,0.2151777,0.43902831,0.78810639,0.4179247,0.06665267
"27",160,78,0.38314193,0,0.25541245,0.2151777,0.43902831,0.78810639,0.4179247,0.15034781
"28",161,78,0.51465942,0,0.25325878,0.2151777,0.43902831,0.78810639,0.4179247,0.1708407
"29",152,79,0.30596217,0,0.25489996,0.214496,0.43763744,0.78560961,0.41660069,0.04061676
"30",153,79,0,0.349706,0,0.214496,0.43763744,0.78560961,0.41660069,0.00565221
"31",154,79,0,0.34461469,0,0.214496,0.43763744,0.78560961,0.41660069,0.0208732
"32",155,79,0,0.34519305,0,0.214496,0.43763744,0.78560961,0.41660069,0.00147129
"33",156,79,0,0.34167633,0,0.214496,0.43763744,0.78560961,0.41660069,0.00921634
"34",157,79,0,0.3502295,0,0.214496,0.43763744,0.78560961,0.41660069,0.01757146
"35",158,79,0,0.34167636,0,0.214496,0.43763744,0.78560961,0.41660069,0.00780721
"36",159,79,0.25004015,0,0.28001453,0.214496,0.43763744,0.78560961,0.41660069,0.02008145
"37",160,79,0.40953522,0,0.26898462,0.214496,0.43763744,0.78560961,0.41660069,0.08883294
"38",161,79,0.49041725,0,0.27141916,0.214496,0.43763744,0.78560961,0.41660069,0.28671382
"39",162,79,0.50244483,0,0.2590625,0.214496,0.43763744,0.78560961,0.41660069,0.11357892
"40",151,80,0,0,0.20305967,0.21381254,0.43624296,0.78310637,0.41527324,0.03076343
"41",152,80,0.22325463,0.37644329,0.22147185,0.21381254,0.43624296,0.78310637,0.41527324,0.06367576
"42",153,80,0.2240277,0.37644329,0.22147183,0.21381254,0.43624296,0.78310637,0.41527324,0.05032904
"43",154,80,0.36916882,0,0.26996139,0.21381254,0.43624296,0.78310637,0.41527324,0.04750941
"44",155,80,0.40282039,0,0.27228659,0.21381254,0.43624296,0.78310637,0.41527324,0.01235203
"45",156,80,0.39583771,0,0.26812754,0.21381254,0.43624296,0.78310637,0.41527324,0.02591209
"46",157,80,0.37629866,0,0.25379202,0.21381254,0.43624296,0.78310637,0.41527324,0.07439813
"47",158,80,0.38999601,0,0.25367681,0.21381254,0.43624296,0.78310637,0.41527324,0.04040278
"48",159,80,0.23471581,0,0.26729175,0.21381254,0.43624296,0.78310637,0.41527324,0.03753666
"49",160,80,0.38857756,0,0.26569937,0.21381254,0.43624296,0.78310637,0.41527324,0.04329436
"50",161,80,0.5029973,0,0.25823703,0.21381254,0.43624296,0.78310637,0.41527324,0.36377162
"51",162,80,0.49932723,0,0.25823701,0.21381254,0.43624296,0.78310637,0.41527324,0.26790962
"52",163,80,0.50160736,0,0.25823703,0.21381254,0.43624296,0.78310637,0.41527324,0.1228916
"53",164,80,0.50027232,0,0.24905073,0.21381254,0.43624296,0.78310637,0.41527324,0.06760473
"54",165,80,0.49847209,0,0.24905072,0.21381254,0.43624296,0.78310637,0.41527324,0.05810172
"55",154,81,0.22235111,0.38297175,0.22259367,0.21312712,0.4348445,0.78059597,0.41394201,0.03216124
"56",155,81,0.41898611,0,0.26871398,0.21312712,0.4348445,0.78059597,0.41394201,0.04677171
"57",156,81,0.4203063,0,0.07089864,0.21312712,0.4348445,0.78059597,0.41394201,0.0361409
"58",157,81,0.41845255,0,0,0.21312712,0.4348445,0.78059597,0.41394201,0.09946408
"59",158,81,0.46428475,0,0,0.21312712,0.4348445,0.78059597,0.41394201,0.08222148
"60",159,81,0.47214211,0,0.25394298,0.21312712,0.4348445,0.78059597,0.41394201,0.11632706
"61",160,81,0.4731847,0,0.25597582,0.21312712,0.4348445,0.78059597,0.41394201,0.17043881
"62",161,81,0.40017925,0,0.25553085,0.21312712,0.4348445,0.78059597,0.41394201,0.32353953
"63",163,81,0.49732953,0,0.2574092,0.21312712,0.4348445,0.78059597,0.41394201,0.15194671
"64",164,81,0.5002177,0,0.25740917,0.21312712,0.4348445,0.78059597,0.41394201,0.07106315
"65",165,81,0.45728073,0,0.2574092,0.21312712,0.4348445,0.78059597,0.41394201,0.04665272
"66",154,82,0.2148139,0.38173678,0,0.21243985,0.43344225,0.77807877,0.41260716,0.00694061
"67",155,82,0.22262966,0.38173678,0.22187587,0.21243985,0.43344225,0.77807877,0.41260716,0.01894743
"68",156,82,0.33135875,0,0.23647689,0.21243985,0.43344225,0.77807877,0.41260716,0.0230296
"69",157,82,0.42795698,0,0.26784745,0.21243985,0.43344225,0.77807877,0.41260716,0.08013073
"70",158,82,0.48454273,0,0,0.21243985,0.43344225,0.77807877,0.41260716,0.07778621
"71",159,82,0.49112542,0,0.2474518,0.21243985,0.43344225,0.77807877,0.41260716,0.06672622
"72",160,82,0.49319257,0,0.2474518,0.21243985,0.43344225,0.77807877,0.41260716,0.06430492
"73",161,82,0.48677453,0,0.25657913,0.21243985,0.43344225,0.77807877,0.41260716,0.12241143
"74",162,82,0.48052898,0,0,0.21243985,0.43344225,0.77807877,0.41260716,0.11040204
"75",163,82,0.49528215,0,0,0.21243985,0.43344225,0.77807877,0.41260716,0.09481073
"76",164,82,0.49911804,0,0.25657913,0.21243985,0.43344225,0.77807877,0.41260716,0.08341065
"77",152,83,0.47686492,0.38049863,0.19489323,0.21175081,0.4320364,0.77555511,0.41126889,0.00793347
"78",153,83,0.46502939,0.38049863,0.19489323,0.21175081,0.4320364,0.77555511,0.41126889,0.0093495
"79",154,83,0.21721813,0.37548926,0.22115623,0.21175081,0.4320364,0.77555511,0.41126889,0.02553907
"80",155,83,0.32408303,0,0.23570992,0.21175081,0.4320364,0.77555511,0.41126889,0.02941308
"81",156,83,0.32784027,0,0.23570988,0.21175081,0.4320364,0.77555511,0.41126889,0.02371654
"82",157,83,0.41084432,0,0.26697867,0.21175081,0.4320364,0.77555511,0.41126889,0.02398486
