"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.59434133,0,0.40153081,1.08052212,0.83372428,0.97346568,1.00114483,0.05424854
"2",161,74,0.42579333,0,0.40029581,1.07719873,0.83115998,0.97047157,0.99806559,0.0802412
"3",162,74,0.42602473,0,0.40180891,1.07719873,0.83115998,0.97047157,0.99806559,0.05823183
"4",160,75,0.51760913,0,0.41283604,1.07208772,0.82942461,0.96746918,0.99469327,0.16636566
"5",161,75,0.43057721,0,0.3990574,1.07386616,0.82858859,0.96746918,0.99497784,0.16668064
"6",162,75,0.44933589,0,0.43536465,1.07386616,0.82858859,0.96746918,0.99497784,0.08877644
"7",161,76,0,0.23689455,0,1.07052395,0.82600975,0.96445811,0.99188115,0.09525594
"8",162,76,0.42239105,0.21997077,0.4227582,1.07052395,0.82600975,0.96445811,0.99188115,0.06492524
"9",162,77,0.4765014,0.03129281,0.05494542,1.06717254,0.82342383,0.96143876,0.98877594,0.17082595
"10",163,77,0.39002513,0,0.37808421,1.06717254,0.82342383,0.96143876,0.98877594,0.10951418
"11",162,78,0.43077489,0,0.40327314,1.06381195,0.82083082,0.95841113,0.98566223,0.20226168
"12",163,78,0.38386325,0,0.40304896,0.89087829,0.81774235,0.93004318,0.91097782,0.21424531
"13",164,78,0.45202508,0,0.41290425,1.06381195,0.82083082,0.95841113,0.98566223,0.02365799
"14",165,78,0.44972338,0,0.41290425,1.06381195,0.82083082,0.95841113,0.98566223,0.06550328
"15",163,79,0.41744733,0,0.42891595,1.06847012,0.8217505,0.95537481,0.98263793,0.18432203
"16",164,79,0.42159549,0,0.37883929,1.06044172,0.81823037,0.95537481,0.98253958,0.07416987
"17",165,79,0.43040965,0,0.37598657,1.06044172,0.81823037,0.95537481,0.98253958,0.12435549
"18",166,79,0.38693882,0.14924225,0.35953729,1.06044172,0.81823037,0.95537481,0.98253958,0.07260332
"19",159,77,0.198015,0.2508832,0.33896377,1.07525191,0.82696631,0.96143876,0.98887492,0.06970143
"20",160,77,0.19329993,0.24675242,0,1.07525191,0.82696631,0.96143876,0.98887492,0.10523045
"21",161,77,0.15086948,0.2471161,0,1.07525191,0.82696631,0.96143876,0.98887492,0.07134762
"22",153,78,0.08487846,0,0.61568636,1.07186588,0.82436214,0.95841113,0.9857609,0.01257477
"23",154,78,0,0.28033853,0.40668338,1.07186588,0.82436214,0.95841113,0.9857609,0
"24",157,78,0,0.28033853,0.40668432,1.07186588,0.82436214,0.95841113,0.9857609,0.01714461
"25",158,78,0,0.2882811,0.4066949,1.07186588,0.82436214,0.95841113,0.9857609,0.05593396
"26",159,78,0,0.29431815,0.40451848,1.07186588,0.82436214,0.95841113,0.9857609,0.17298721
"27",160,78,0.48097293,0,0.42882981,1.07186588,0.82436214,0.95841113,0.9857609,0.33129292
"28",161,78,0.49689662,0,0.4314874,1.07186588,0.82436214,0.95841113,0.9857609,0.32760476
