"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.67540286,0,0.14836801,0.91599672,0.5409277,0.53129905,0.83857047,0.02973523
"2",161,74,0.49382211,0,0.14791165,0.91317937,0.53926395,0.52966493,0.83599126,0.03423103
"3",162,74,0.49195951,0,0.14791168,0.91317937,0.53926395,0.52966493,0.83599126,0.02327028
"4",160,75,0.80533829,0,0.14745408,0.9084181,0.54491079,0.52802628,0.80257865,0.08426583
"5",161,75,0.49476204,0,0.14745408,0.91035424,0.53759561,0.52802628,0.83340492,0.07061173
"6",162,75,0.49545027,0,0.15591855,0.91035424,0.53759561,0.52802628,0.83340492,0.04041511
"7",161,76,0,0.30856428,0,0.90752092,0.53592244,0.5263829,0.8308111,0.03806328
"8",162,76,0.49319278,0,0.15641632,0.90752092,0.53592244,0.5263829,0.8308111,0.02804492
"9",162,77,0.58083242,0,0,0.90467982,0.53424467,0.52473499,0.82821014,0.07120034
"10",163,77,0.26394328,0,0.14490802,0.90467982,0.53424467,0.52473499,0.82821014,0.04889558
"11",162,78,0.46860244,0,0.14601067,0.90183093,0.53256231,0.52308257,0.82560206,0.09524209
"12",163,78,0.44458695,0,0.14601067,0.71586171,0.45807674,0.43618706,0.72595472,0.12249077
"13",164,78,0.21793029,0,0.14285724,0.90183093,0.53256231,0.52308257,0.82560206,0.01352262
"14",165,78,0.41339961,0,0.14498803,0.90183093,0.53256231,0.52308257,0.82560206,0.02995852
"15",163,79,0.65441921,0,0.14312996,0.90778953,0.55021864,0.5214254,0.83346131,0.09868891
"16",164,79,0.47898684,0,0.14240464,0.89897386,0.53087511,0.5214254,0.82298649,0.0359943
"17",165,79,0.4846558,0,0,0.89897386,0.53087511,0.5214254,0.82298649,0.06714167
"18",166,79,0.27335268,0.2109065,0.13839168,0.89897386,0.53087511,0.5214254,0.82298649,0.04431316
"19",159,77,0.19170684,0.30437974,0.13540691,0.91355145,0.55371099,0.52473499,0.83875145,0.02965007
"20",160,77,0.19325693,0.29920078,0,0.91355145,0.55371099,0.52473499,0.83875145,0.05468179
"21",161,77,0,0.30024098,0,0.91355145,0.55371099,0.52473499,0.83875145,0.03310185
"22",153,78,0,0,0,0.91067462,0.55196732,0.52308257,0.83611017,0.00530995
"23",154,78,0,0.35701333,0,0.91067462,0.55196732,0.52308257,0.83611017,0
"24",157,78,0,0.35701333,0,0.91067462,0.55196732,0.52308257,0.83611017,0.00859668
"25",158,78,0,0.36212613,0,0.91067462,0.55196732,0.52308257,0.83611017,0.02908716
"26",159,78,0,0.36601235,0,0.91067462,0.55196732,0.52308257,0.83611017,0.09341905
"27",160,78,0.51906465,0,0.52199444,0.91067462,0.55196732,0.52308257,0.83611017,0.2028353
"28",161,78,0.74347587,0,0.51988403,0.91067462,0.55196732,0.52308257,0.83611017,0.22002566
"29",152,79,0,0.21235038,0.17314156,0.90778953,0.55021864,0.5214254,0.83346131,0.05553694
"30",153,79,0,0.36489343,0,0.90778953,0.55021864,0.5214254,0.83346131,0.00807499
"31",154,79,0,0.35918191,0,0.90778953,0.55021864,0.5214254,0.83346131,0.03163353
"32",155,79,0,0.35982669,0,0.90778953,0.55021864,0.5214254,0.83346131,0.00226655
"33",156,79,0,0.35588228,0,0.90778953,0.55021864,0.5214254,0.83346131,0.01380891
"34",157,79,0,0.36547581,0,0.90778953,0.55021864,0.5214254,0.83346131,0.02622708
"35",158,79,0,0.35588228,0,0.90778953,0.55021864,0.5214254,0.83346131,0.01092085
"36",159,79,0.4128336,0.38787628,0.16832268,0.90778953,0.55021864,0.5214254,0.83346131,0.02859461
"37",160,79,0.54913429,0,0.52870545,0.90778953,0.55021864,0.5214254,0.83346131,0.12504502
"38",161,79,0.6937487,0,0.15077481,0.90778953,0.55021864,0.5214254,0.83346131,0.37569121
"39",162,79,0.67172207,0,0.15674412,0.90778953,0.55021864,0.5214254,0.83346131,0.15324405
"40",151,80,0,0.18351256,0.16888974,0.90489698,0.54846544,0.51976395,0.83080559,0.0454466
"41",152,80,0,0.31648968,0,0.90489698,0.54846544,0.51976395,0.83080559,0.09022762
"42",153,80,0,0.34420567,0,0.90489698,0.54846544,0.51976395,0.83080559,0.06978437
"43",154,80,0.49143677,0,0.1663302,0.90489698,0.54846544,0.51976395,0.83080559,0.07063232
"44",155,80,0.52427122,0,0.16668272,0.90489698,0.54846544,0.51976395,0.83080559,0.01782608
"45",156,80,0.53130971,0,0.52638405,0.90489698,0.54846544,0.51976395,0.83080559,0.03845749
"46",157,80,0.5133671,0,0.51868272,0.90489698,0.54846544,0.51976395,0.83080559,0.10626623
"47",158,80,0.52548596,0,0.51859344,0.90489698,0.54846544,0.51976395,0.83080559,0.05918556
"48",159,80,0.41050948,0.3894778,0.15239147,0.90489698,0.54846544,0.51976395,0.83080559,0.05144866
"49",160,80,0.53527544,0,0.52527302,0.90489698,0.54846544,0.51976395,0.83080559,0.06127415
"50",161,80,0.72522187,0,0.15624468,0.90489698,0.54846544,0.51976395,0.83080559,0.42179816
"51",162,80,0.67076864,0,0.15624466,0.90489698,0.54846544,0.51976395,0.83080559,0.32362089
"52",163,80,0.67010454,0,0.15624468,0.90489698,0.54846544,0.51976395,0.83080559,0.1601697
"53",164,80,0.66996739,0,0.14960253,0.90489698,0.54846544,0.51976395,0.83080559,0.09345199
"54",165,80,0.66419339,0,0.1496025,0.90489698,0.54846544,0.51976395,0.83080559,0.0802393
"55",154,81,0,0.29871378,0,0.90199616,0.54670723,0.51809775,0.82814229,0.04715265
"56",155,81,0.7182112,0,0.16467476,0.90199616,0.54670723,0.51809775,0.82814229,0.07022336
"57",156,81,0.71751976,0,0,0.90199616,0.54670723,0.51809775,0.82814229,0.05253723
"58",157,81,0.71562872,0,0,0.90199616,0.54670723,0.51809775,0.82814229,0.13320909
"59",158,81,0.64079337,0,0,0.90199616,0.54670723,0.51809775,0.82814229,0.12033239
"60",159,81,0.65146126,0,0.1540809,0.90199616,0.54670723,0.51809775,0.82814229,0.16057767
"61",160,81,0.65548975,0,0.15489633,0.90199616,0.54670723,0.51809775,0.82814229,0.23176646
"62",161,81,0.62272579,0,0.15484255,0.90199616,0.54670723,0.51809775,0.82814229,0.37296293
"63",163,81,0.66718245,0,0.15574381,0.90199616,0.54670723,0.51809775,0.82814229,0.1929704
"64",164,81,0.67340704,0,0.15574381,0.90199616,0.54670723,0.51809775,0.82814229,0.09787309
"65",165,81,0.80769024,0.15092952,0.15574378,0.90199616,0.54670723,0.51809775,0.82814229,0.06337207
"66",154,82,0,0.30747002,0,0.89908748,0.54494426,0.51642703,0.82547177,0.01031745
"67",155,82,0,0.29557452,0,0.89908748,0.54494426,0.51642703,0.82547177,0.0284177
"68",156,82,0.57771017,0.29751002,0.14293385,0.89908748,0.54494426,0.51642703,0.82547177,0.03459276
"69",157,82,0.72908786,0,0.16414374,0.89908748,0.54494426,0.51642703,0.82547177,0.1159377
"70",158,82,0.65333824,0,0,0.89908748,0.54494426,0.51642703,0.82547177,0.1147407
"71",159,82,0.65741654,0,0.14864205,0.89908748,0.54494426,0.51642703,0.82547177,0.09642822
"72",160,82,0.66051818,0,0.14864205,0.89908748,0.54494426,0.51642703,0.82547177,0.09181892
"73",161,82,0.66130264,0,0.15524158,0.89908748,0.54494426,0.51642703,0.82547177,0.16759258
"74",162,82,0.65840799,0,0,0.89908748,0.54494426,0.51642703,0.82547177,0.15759913
"75",163,82,0.65869564,0,0,0.89908748,0.54494426,0.51642703,0.82547177,0.13165572
"76",164,82,0.81021223,0,0.15524158,0.89908748,0.54494426,0.51642703,0.82547177,0.11607327
"77",152,83,0.59442898,0.31618725,0.12334291,0.89617133,0.54317676,0.51475202,0.82279439,0.01190169
"78",153,83,0.59833671,0.31551892,0.10926993,0.89617133,0.54317676,0.51475202,0.82279439,0.01399321
"79",154,83,0,0.33809437,0,0.89617133,0.54317676,0.51475202,0.82279439,0.03698791
"80",155,83,0.58646251,0.29654506,0.14247025,0.89617133,0.54317676,0.51475202,0.82279439,0.04336008
"81",156,83,0.58825697,0.29654511,0.14247022,0.89617133,0.54317676,0.51475202,0.82279439,0.03451915
"82",157,83,0.70387578,0,0.16361134,0.89617133,0.54317676,0.51475202,0.82279439,0.03527154
"83",158,83,0.34236173,0,0.12987407,0.89617133,0.54317676,0.51475202,0.82279439,0.063798
"84",159,83,0.35523525,0,0.13285326,0.89617133,0.54317676,0.51475202,0.82279439,0.09296614
"85",160,83,0.35209367,0,0,0.89617133,0.54317676,0.51475202,0.82279439,0.10608263
"86",161,83,0.35031148,0,0,0.89617133,0.54317676,0.51475202,0.82279439,0.07372286
"87",162,83,0.34871848,0,0,0.89617133,0.54317676,0.51475202,0.82279439,0.10186022
"88",163,83,0.66701977,0,0,0.89617133,0.54317676,0.51475202,0.82279439,0.11780832
"89",164,83,0.66181965,0,0.15473806,0.89617133,0.54317676,0.51475202,0.82279439,0.10818972
"90",165,83,0.80381963,0.14476469,0.15473806,0.89617133,0.54317676,0.51475202,0.82279439,0.07021022
"91",153,84,0.58595786,0.29557741,0.14200533,0.89324692,0.54140425,0.51307227,0.82010942,0.06211344
"92",154,84,0.58796459,0.29557741,0.14200533,0.89324692,0.54140425,0.51307227,0.82010942,0.06425207
