"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.66968768,0,0.11657487,0.97072539,0.53348832,0.51688849,0.86842098,0.03066811
"2",161,74,0.48943523,0,0.1162163,0.96773971,0.53184746,0.51529869,0.86574996,0.03494632
"3",162,74,0.48940062,0,0.11621632,0.96773971,0.53184746,0.51529869,0.86574996,0.02340569
"4",160,75,0.81903045,0,0.11585677,0.96291477,0.53777849,0.51370449,0.83885092,0.08712211
"5",161,75,0.4895915,0,0.11585677,0.96474578,0.53020206,0.51370449,0.86307156,0.07169158
"6",162,75,0.49278454,0,0.12250743,0.96474578,0.53020206,0.51370449,0.86307156,0.040525
"7",161,76,0,0.32230839,0,0.96174318,0.5285519,0.51210567,0.86038541,0.03890486
"8",162,76,0.49040533,0,0.12289853,0.96174318,0.5285519,0.51210567,0.86038541,0.02807176
"9",162,77,0.55914266,0,0,0.95873233,0.52689721,0.51050246,0.85769187,0.07237505
"10",163,77,0.207384,0,0.1138563,0.95873233,0.52689721,0.51050246,0.85769187,0.04938248
"11",162,78,0.44326536,0,0.11472267,0.95571323,0.52523798,0.50889486,0.85499094,0.09880705
"12",163,78,0.42439712,0,0.11472267,0.78066627,0.44107291,0.42687043,0.75483617,0.12507542
"13",164,78,0.17123094,0,0.11224498,0.95571323,0.52523798,0.50889486,0.85499094,0.0137817
"14",165,78,0.40226463,0,0.11391917,0.95571323,0.52523798,0.50889486,0.85499094,0.03061584
"15",163,79,0.66313164,0,0.11245926,0.96108587,0.54173936,0.50728264,0.86051248,0.1022168
"16",164,79,0.45118651,0,0.11188936,0.95268545,0.52357398,0.50728264,0.85228227,0.03752044
"17",165,79,0.45601914,0,0,0.95268545,0.52357398,0.50728264,0.85228227,0.06949489
"18",166,79,0.2147771,0.16571225,0.10873632,0.95268545,0.52357398,0.50728264,0.85228227,0.0454562
"19",159,77,0.1506268,0.31502895,0.10639114,0.96718606,0.54517789,0.51050246,0.86597432,0.03110612
"20",160,77,0.15184473,0.30839658,0,0.96718606,0.54517789,0.51050246,0.86597432,0.05736658
"21",161,77,0,0.30949763,0,0.96718606,0.54517789,0.51050246,0.86597432,0.03464652
"22",153,78,0,0,0,0.96414034,0.54346109,0.50889486,0.86324732,0.00559102
"23",154,78,0,0.39247376,0,0.96414034,0.54346109,0.50889486,0.86324732,0
"24",157,78,0,0.39247376,0,0.96414034,0.54346109,0.50889486,0.86324732,0.00901671
"25",158,78,0,0.39649096,0,0.96414034,0.54346109,0.50889486,0.86324732,0.03042663
"26",159,78,0,0.39954442,0,0.96414034,0.54346109,0.50889486,0.86324732,0.09698851
"27",160,78,0.51337412,0,0.55614932,0.96414034,0.54346109,0.50889486,0.86324732,0.20975718
"28",161,78,0.75563789,0,0.55449114,0.96414034,0.54346109,0.50889486,0.86324732,0.22641328
"29",152,79,0,0.16684673,0.13603979,0.96108587,0.54173936,0.50728264,0.86051248,0.05747266
"30",153,79,0,0.39950687,0,0.96108587,0.54173936,0.50728264,0.86051248,0.00843443
"31",154,79,0,0.39426095,0,0.96108587,0.54173936,0.50728264,0.86051248,0.03318317
"32",155,79,0,0.39485324,0,0.96108587,0.54173936,0.50728264,0.86051248,0.00238704
"33",156,79,0,0.39123037,0,0.96108587,0.54173936,0.50728264,0.86051248,0.01451845
"34",157,79,0,0.40004187,0,0.96108587,0.54173936,0.50728264,0.86051248,0.02753643
"35",158,79,0,0.39123037,0,0.96108587,0.54173936,0.50728264,0.86051248,0.01137109
"36",159,79,0.41642868,0.42553759,0.13225354,0.96108587,0.54173936,0.50728264,0.86051248,0.02986756
"37",160,79,0.54303815,0,0.56095968,0.96108587,0.54173936,0.50728264,0.86051248,0.13026914
"38",161,79,0.71053871,0,0.11846592,0.96108587,0.54173936,0.50728264,0.86051248,0.38621924
"39",162,79,0.6762717,0,0.1231561,0.96108587,0.54173936,0.50728264,0.86051248,0.15917786
"40",151,80,0,0.14418844,0.13269908,0.95802349,0.54001318,0.50566625,0.85777057,0.04747033
"41",152,80,0,0.33566547,0,0.95802349,0.54001318,0.50566625,0.85777057,0.09353858
"42",153,80,0,0.36801339,0,0.95802349,0.54001318,0.50566625,0.85777057,0.07229886
"43",154,80,0.4794755,0,0.13068802,0.95802349,0.54001318,0.50566625,0.85777057,0.07385322
"44",155,80,0.51596072,0,0.130965,0.95802349,0.54001318,0.50566625,0.85777057,0.01858058
"45",156,80,0.52565102,0,0.55867195,0.95802349,0.54001318,0.50566625,0.85777057,0.04034159
"46",157,80,0.50779418,0,0.55262091,0.95802349,0.54001318,0.50566625,0.85777057,0.11044086
"47",158,80,0.51867487,0,0.55255076,0.95802349,0.54001318,0.50566625,0.85777057,0.06189037
"48",159,80,0.41459249,0.42721995,0.11973616,0.95802349,0.54001318,0.50566625,0.85777057,0.05333061
"49",160,80,0.52979123,0,0.557799,0.95802349,0.54001318,0.50566625,0.85777057,0.06384805
"50",161,80,0.73665788,0,0.12276368,0.95802349,0.54001318,0.50566625,0.85777057,0.42848573
"51",162,80,0.67546171,0,0.12276366,0.95802349,0.54001318,0.50566625,0.85777057,0.3311204
"52",163,80,0.67420515,0,0.12276368,0.95802349,0.54001318,0.50566625,0.85777057,0.16501763
"53",164,80,0.67442545,0,0.11754484,0.95802349,0.54001318,0.50566625,0.85777057,0.0971975
"54",165,80,0.66890621,0,0.11754482,0.95802349,0.54001318,0.50566625,0.85777057,0.08357994
"55",154,81,0,0.3094058,0,0.95495236,0.53828207,0.50404525,0.85502083,0.04914216
"56",155,81,0.7246379,0,0.12938732,0.95495236,0.53828207,0.50404525,0.85502083,0.07365076
"57",156,81,0.723914,0,0,0.95495236,0.53828207,0.50404525,0.85502083,0.05489544
"58",157,81,0.72215688,0,0,0.95495236,0.53828207,0.50404525,0.85502083,0.137963
"59",158,81,0.64834679,0,0,0.95495236,0.53828207,0.50404525,0.85502083,0.12577211
"60",159,81,0.65909992,0,0.12106356,0.95495236,0.53828207,0.50404525,0.85502083,0.16671109
"61",160,81,0.66246131,0,0.12170426,0.95495236,0.53828207,0.50404525,0.85502083,0.23939674
"62",161,81,0.63187844,0,0.121662,0.95495236,0.53828207,0.50404525,0.85502083,0.37988454
"63",163,81,0.67183883,0,0.12237013,0.95495236,0.53828207,0.50404525,0.85502083,0.19826744
"64",164,81,0.67717336,0,0.12237013,0.95495236,0.53828207,0.50404525,0.85502083,0.10159875
"65",165,81,0.84607797,0.11858748,0.12237012,0.95495236,0.53828207,0.50404525,0.85502083,0.06619523
"66",154,82,0,0.32213294,0,0.95187292,0.53654626,0.50241984,0.85226363,0.01084328
"67",155,82,0,0.3047446,0,0.95187292,0.53654626,0.50241984,0.85226363,0.02988241
"68",156,82,0.60170962,0.35329315,0.11230517,0.95187292,0.53654626,0.50241984,0.85226363,0.03631755
"69",157,82,0.73931911,0,0.12897008,0.95187292,0.53654626,0.50241984,0.85226363,0.12092873
"70",158,82,0.65945142,0,0,0.95187292,0.53654626,0.50241984,0.85226363,0.12011366
"71",159,82,0.66285822,0,0.11679018,0.95187292,0.53654626,0.50241984,0.85226363,0.10073622
"72",160,82,0.66568201,0,0.11679018,0.95187292,0.53654626,0.50241984,0.85226363,0.09566125
"73",161,82,0.66641353,0,0.12197553,0.95187292,0.53654626,0.50241984,0.85226363,0.17387479
"74",162,82,0.6650831,0,0,0.95187292,0.53654626,0.50241984,0.85226363,0.16443434
"75",163,82,0.6649606,0,0,0.95187292,0.53654626,0.50241984,0.85226363,0.13656725
"76",164,82,0.84283999,0,0.12197553,0.95187292,0.53654626,0.50241984,0.85226363,0.12056916
"77",152,83,0.61491612,0.33335844,0.09691229,0.94878556,0.534806,0.50079027,0.84949935,0.0125303
"78",153,83,0.61798647,0.33298011,0.08585494,0.94878556,0.534806,0.50079027,0.84949935,0.01471005
"79",154,83,0,0.35984304,0,0.94878556,0.534806,0.50079027,0.84949935,0.03869806
"80",155,83,0.6095546,0.35214726,0.11194091,0.94878556,0.534806,0.50079027,0.84949935,0.04546186
"81",156,83,0.61075418,0.35214731,0.11194089,0.94878556,0.534806,0.50079027,0.84949935,0.03612971
"82",157,83,0.71012297,0,0.12855177,0.94878556,0.534806,0.50079027,0.84949935,0.03685811
"83",158,83,0.33664103,0,0.10204391,0.94878556,0.534806,0.50079027,0.84949935,0.06680103
"84",159,83,0.34903747,0,0.10438471,0.94878556,0.534806,0.50079027,0.84949935,0.09732762
"85",160,83,0.34652397,0,0,0.94878556,0.534806,0.50079027,0.84949935,0.11063471
"86",161,83,0.34528371,0,0,0.94878556,0.534806,0.50079027,0.84949935,0.07722049
"87",162,83,0.34403059,0,0,0.94878556,0.534806,0.50079027,0.84949935,0.10641407
"88",163,83,0.67165581,0,0,0.94878556,0.534806,0.50079027,0.84949935,0.12263336
"89",164,83,0.66739279,0,0.1215799,0.94878556,0.534806,0.50079027,0.84949935,0.11268203
"90",165,83,0.8428759,0.11374369,0.1215799,0.94878556,0.534806,0.50079027,0.84949935,0.07289086
"91",153,84,0.60937196,0.35099818,0.11157562,0.94568946,0.5330608,0.49915608,0.84672724,0.06437459
"92",154,84,0.60957954,0.35099818,0.11157562,0.94568946,0.5330608,0.49915608,0.84672724,0.06722819
"93",155,84,0.38821803,0,0.1025892,0.94568946,0.5330608,0.49915608,0.84672724,0.06052024
"94",156,84,0.38809411,0,0.11157562,0.94568946,0.5330608,0.49915608,0.84672724,0.03675602
"95",157,84,0.33473182,0,0,0.94568946,0.5330608,0.49915608,0.84672724,0.03557822
"96",158,84,0.33518594,0,0.10171092,0.94568946,0.5330608,0.49915608,0.84672724,0.04992059
"97",159,84,0.35928673,0,0.10649892,0.94568946,0.5330608,0.49915608,0.84672724,0.0725043
"98",160,84,0.62263336,0,0.10589217,0.94568946,0.5330608,0.49915608,0.84672724,0.06989401
"99",162,84,0.6041617,0,0.10404408,0.94568946,0.5330608,0.49915608,0.84672724,0.08185123
"100",163,84,0.39353544,0,0.10404409,0.94568946,0.5330608,0.49915608,0.84672724,0.08448623
"101",154,85,0.60243552,0.34984595,0,0.94258503,0.53131092,0.49751749,0.84394768,0.03514438
"102",155,85,0.6065806,0.34984595,0.11120935,0.94258503,0.53131092,0.49751749,0.84394768,0.01779944
"103",156,85,0.34643006,0,0.10205748,0.94258503,0.53131092,0.49751749,0.84394768,0.02965235
"104",162,81,0.64978461,0,0.11716801,0.95403688,0.5957458,0.50404525,0.90327026,0.62650639
"105",143,71,0,0,0,0.97301266,0.55564613,0.52005447,0.83033582,0.02280149
"106",144,71,0,0,0,0.97301266,0.55564613,0.52005447,0.83033582,0.03785815
"107",145,71,0,0.48728533,0,0.97301266,0.55564613,0.52005447,0.83033582,0.0607104
"108",146,71,0,0.48748767,0,0.97301266,0.55564613,0.52005447,0.83033582,0.11260828
"109",147,71,0,0.6051377,0,0.97301266,0.55564613,0.52005447,0.83033582,0.20134299
"110",148,71,0,0.59533361,0,0.97301266,0.55564613,0.52005447,0.83033582,0.15548283
"111",149,71,0,0.60842361,0,0.97301266,0.55564613,0.52005447,0.83033582,0.25424381
"112",150,71,0,0.60110545,0,0.97301266,0.55564613,0.52005447,0.83033582,0.1042667
"113",151,71,0,0.60786813,0,0.97301266,0.55564613,0.52005447,0.83033582,0.07397899
"114",152,71,0,0.58360994,0,0.97301266,0.55564613,0.52005447,0.83033582,0.05380583
"115",141,72,0,0,0,0.97005502,0.55395715,0.51847368,0.82781187,0.02574245
"116",142,72,0,0,0,0.97005502,0.55395715,0.51847368,0.82781187,0.02356845
"117",143,72,0,0,0,0.97005502,0.55395715,0.51847368,0.82781187,0.03917832
"118",144,72,0,0,0,0.97005502,0.55395715,0.51847368,0.82781187,0.06229688
"119",145,72,0,0.58593709,0,0.97005502,0.55395715,0.51847368,0.82781187,0.08831237
"120",146,72,0,0,0,0.97005502,0.55395715,0.51847368,0.82781187,0.0807321
"121",147,72,0,0,0,0.97005502,0.55395715,0.51847368,0.82781187,0.03485289
"122",148,72,0,0.62012957,0,0.97005502,0.55395715,0.51847368,0.82781187,0.064502
"123",149,72,0,0.61983498,0,0.97005502,0.55395715,0.51847368,0.82781187,0.03194416
"124",150,72,0,0.63116532,0,0.97005502,0.55395715,0.51847368,0.82781187,0.07609413
"125",151,72,0,0.61729893,0,0.97005502,0.55395715,0.51847368,0.82781187,0.02619815
"126",152,72,0,0.6143325,0,0.97005502,0.55395715,0.51847368,0.82781187,0.05495206
"127",153,72,0,0.6072341,0,0.97005502,0.55395715,0.51847368,0.82781187,0.06447131
"128",141,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.02964227
"129",142,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.01590596
"130",143,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.03392565
"131",144,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.02642305
"132",145,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.02549613
"133",146,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.00271586
"134",147,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0
"135",148,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.00339454
"136",149,73,0,0.61714655,0,0.96708916,0.55226347,0.51688849,0.8252809,0.02492227
"137",150,73,0,0.61878321,0,0.96708916,0.55226347,0.51688849,0.8252809,0.03541367
"138",151,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.01938679
"139",152,73,0,0,0,0.96708916,0.55226347,0.51688849,0.8252809,0.04018796
