"","x","y","Crop.productivity","Forest.productivity","Grassland.productivity","Financial.capital","Human.capital","Social.capital","Manufactured.capital","Urban.capital"
"1",160,73,0.70016861,0,0.28613831,0.67883915,0.573165,0.59374483,0.70921823,0.02569277
"2",161,74,0.51283192,0,0.28525819,0.67675123,0.5714021,0.59191864,0.70703687,0.03113143
"3",162,74,0.50304805,0,0.28525823,0.67675123,0.5714021,0.59191864,0.70703687,0.02268349
"4",160,75,0.74600563,0,0.28437572,0.67226584,0.5758174,0.5900874,0.64539882,0.07188862
"5",161,75,0.51716772,0,0.28437572,0.67465754,0.56963433,0.5900874,0.70484948,0.06593238
"6",162,75,0.50700175,0,0.30070006,0.67465754,0.56963433,0.5900874,0.70484948,0.03993891
"7",161,76,0,0.24900647,0,0.67255779,0.56786145,0.58825086,0.70265576,0.03441644
"8",162,76,0.50527174,0,0.30166004,0.67255779,0.56786145,0.58825086,0.70265576,0.02792862
"9",162,77,0.67482139,0,0,0.67045227,0.56608369,0.58640927,0.70045602,0.0661099
"10",163,77,0.50903346,0,0.27946546,0.67045227,0.56608369,0.58640927,0.70045602,0.04678569
"11",162,78,0.57839643,0,0.28159201,0.66834097,0.56430106,0.58456263,0.69825024,0.07979394
"12",163,78,0.53207623,0,0.28159201,0.43504195,0.53175999,0.47655913,0.60080178,0.11129062
"13",164,78,0.42029412,0,0.2755104,0.66834097,0.56430106,0.58456263,0.69825024,0.01239993
"14",165,78,0.46165117,0,0.27961978,0.66834097,0.56430106,0.58456263,0.69825024,0.0271101
"15",163,79,0.61666533,0,0.27603636,0.67683876,0.58696219,0.58271069,0.71623957,0.08340139
"16",164,79,0.59945493,0,0.27463752,0.66622362,0.56251331,0.58271069,0.69603813,0.02938102
"17",165,79,0.608748,0,0,0.66622362,0.56251331,0.58271069,0.69603813,0.05694435
"18",166,79,0.52718017,0.40674825,0.26689824,0.66622362,0.56251331,0.58271069,0.69603813,0.03935998
"19",159,77,0.36972033,0.25823314,0.2611419,0.68113479,0.59068775,0.58640927,0.72078568,0.0233405
"20",160,77,0.37270979,0.25935228,0,0.68113479,0.59068775,0.58640927,0.72078568,0.0430477
"21",161,77,0,0.26012884,0,0.68113479,0.59068775,0.58640927,0.72078568,0.02640828
"22",153,78,0,0,0,0.67898985,0.58882764,0.58456263,0.71851588,0.00409196
